filename,Demo-ResponseID,Stats-Q_TotalDuration,Stats-dataset_count,Stats-CompensationCondition,Stats-ResearcherCode,Stats-Group,Stats-BrowserName,Stats-BrowserVersion,Stats-OperatingSystem,Stats-ScreenResolution,Stats-FlashVersion,Stats-JavaSupport,Stats-UserAgent,Stats-Course,Demo-age,Demo-gender,Demo-lang,Demo-lang_TEXT,Demo-educ,Demo-educ_TEXT,Demo-acfield,Demo-acfieldother,Demo-dailytech_Computer,Demo-dailytech_Tablet,Demo-dailytech_SmartPhone,Demo-weeklygaming,Demo-expdataanal,Demo-expdatavis,Demo-expreadnetvis,Demo-expcreatenetvis,Demo-addlcomments,NetVisExperience
MTurkFinal,R_2rr7mHn5eiOPqpO,1581,3,NA,NA,circle,Chrome,61.0.3163.100,Windows NT 6.1,1920x1080,-1,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,34,Male,English,NA,Bachelor’s degree,NA,Computer sciences,NA,12,2,7,1,A lot,A little,A little,A little,NA,Low
MTurkFinal,R_3e8rFmOLycR0ICr,542,3,NA,NA,size,Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,44,Male,English,NA,Bachelor’s degree,NA,Linguistics,NA,10,1,1,1,None,None,None,None,"Thanks for the study, best of luck to you in your research.",Low
MTurkFinal,R_3HRDDEBWncSvE6b,1456,3,NA,NA,color,Chrome,61.0.3163.100,Windows NT 10.0,1600x900,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,41,Male,English,NA,Bachelor’s degree,NA,"Journalism, media studies and communication",NA,9,1,3,16,None,None,None,None,I've never considered myself very good at estimations.,Low
MTurkFinal,R_2f6CEeIjqUFFalw,1892,3,NA,NA,color,Firefox,56.0,Windows NT 10.0,1600x900,27.0.0,NA,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0,NA,53,Female,English,NA,Other,Associates Degree,Business,NA,10,0,2,2,None,None,None,None,This was difficult but interesting. I enjoyed it.,Low
MTurkFinal,R_3RqKAcO9ROqWqN8,1637,3,NA,NA,control,Firefox,56.0,Windows NT 10.0,1920x1080,-1,NA,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0,NA,29,Male,English,NA,Bachelor’s degree,NA,Mathematics,NA,10,0,1,8,Some,A little,A little,A little,No,Low
MTurkFinal,R_Tu40dGOKQIqempX,775,3,NA,NA,phrasing,Chrome,61.0.3163.100,Windows NT 10.0,1366x768,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,33,Female,English,NA,High School diploma,NA,Philosophy,NA,12,0,1,0,A little,A little,A little,None,NA,Low
MTurkFinal,R_3fDkkEu0d3eHYYx,3788,3,NA,NA,phrasing,Chrome,63.0.3214.0,Windows NT 6.1,1366x768,27.0.0,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3214.0 Safari/537.36",NA,34,Male,English,NA,Bachelor’s degree,NA,Arts,NA,6,1,6,7,A little,A little,None,None,NA,Low
MTurkFinal,R_3KCjSrDvVh9R1o0,555,3,NA,NA,circle,Chrome,60.0.3112.113,Macintosh,1680x1050,-1,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36",NA,33,Male,English,NA,Bachelor’s degree,NA,Political science,NA,10,1,3,5,A little,A little,A little,None,NO,Low
MTurkFinal,R_cPjjWaaGVdfYpGh,1070,3,NA,NA,openord,Firefox,56.0,Windows NT 10.0,1600x900,27.0.0,NA,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0,NA,29,Male,English,NA,Doctorate degree,NA,Physics,NA,10,1,1,50,A little,None,None,None,NA,Low
MTurkFinal,R_2Vl5jI3RCZe8Kty,2819,3,NA,NA,size,Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,25,Male,English,NA,Master’s degree,NA,Computer sciences,NA,15,0,3,20,Some,Some,A little,A little,"I do some research in network clustering, and analysis of these clusters, although this level of basic graph theory i do not do. I occationally use Python to generate some stastics which are requested here.",Low
MTurkFinal,R_10DwCbnn3mhButQ,2080,3,NA,NA,color,Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,27.0.0,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,47,Male,English,NA,High School diploma,NA,Skipped,NA,12,2,1,12,None,None,None,None,Thank You.,Low
MTurkFinal,R_3dYr08nKUYTDLpA,1704,3,NA,NA,control,Chrome,61.0.3163.100,Windows NT 6.1,1366x768,27.0.0,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,30,Female,English,NA,Other,Associate degree,Computer sciences,NA,10,7,0,15,None,None,None,None,none,Low
MTurkFinal,R_1GCTXCYebsSp3YW,1045,3,NA,NA,color,Edge,15.15063,Windows NT 10.0,1343x840,-1,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063",NA,26,Female,English,NA,Bachelor’s degree,NA,Business,NA,8,0,2,2,A little,A little,None,None,NA,Low
MTurkFinal,R_1IuAyejJJGlWyM2,621,3,NA,NA,control,Firefox,56.0,Windows NT 10.0,1525x858,27.0.0,NA,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0,NA,24,Male,English,NA,High School diploma,NA,Computer sciences,NA,10,NA,2,0,None,None,None,None,"That was hard, thanks!",Low
MTurkFinal,R_1GxX714nNpCN4oc,783,3,NA,NA,control,Chrome,61.0.3163.100,Windows NT 10.0,1536x864,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,36,Female,English,NA,Master’s degree,NA,Computer sciences,NA,10,2,2,3,None,None,None,None,NA,Low
MTurkFinal,R_2CB9BK7ITvACqLu,1299,3,NA,NA,size,Firefox,56.0,Windows NT 6.3,1600x900,27.0.0,NA,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0,NA,30,Female,English,NA,Bachelor’s degree,NA,Education,NA,12,1,6,2,Some,Some,A little,None,NA,Low
MTurkFinal,R_2QRMWU85SNyLYDU,1090,3,NA,NA,circle,Chrome,60.0.3112.114,CrOS x86_64 9592.96.0,1366x768,-1,NA,"Mozilla/5.0 (X11; CrOS x86_64 9592.96.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.114 Safari/537.36",NA,39,Female,English,NA,Bachelor’s degree,NA,Education,NA,9,0,3,1,None,None,None,None,"I really tried with this HIT, but it was REALLY difficult! I'm hoping that I can still be compensated, as I did definitely give it maximum effort.",Low
MTurkFinal,R_2bOHmnqcqWEg2EW,682,3,NA,NA,openord,Chrome,61.0.3163.100,Macintosh,1280x800,27.0.0,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,44,Female,English,NA,High School diploma,NA,Arts,NA,10,0,1,0,None,A little,None,None,NA,Low
MTurkFinal,R_dgwQVvV3rVEwwKd,2129,3,NA,NA,phrasing,Chrome,61.0.3163.100,Windows NT 10.0,1366x768,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,52,Male,English,NA,Master’s degree,NA,Skipped,NA,9,0,2,0,A little,None,None,None,nothing further to add,Low
MTurkFinal,R_SSDKLPpyacUA03T,644,3,NA,NA,frucht,Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,27.0.0,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,20,Male,English,NA,High School diploma,NA,Skipped,NA,15,0,0,7,A little,None,None,None,NA,Low
MTurkFinal,R_spYLG7q2ASeBNHH,1305,3,NA,NA,size,Chrome,61.0.3163.100,Windows NT 6.1,1366x768,-1,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,37,Male,English,NA,High School diploma,NA,Skipped,NA,8,0,2,10,None,None,None,None,NA,Low
MTurkFinal,R_2qaZUTIJGznUvoz,2530,3,NA,NA,frucht,Chrome,61.0.3163.100,Windows NT 6.1,1768x992,27.0.0,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,28,Male,English,NA,Bachelor’s degree,NA,Communication studies,NA,8,0,1,20,Some,Some,A little,None,"thank you, some of those questions were tough! best of luck with your research",Low
MTurkFinal,R_QgOzhzGgb18gj9T,419,3,NA,NA,control,Chrome,61.0.3163.100,Windows NT 6.3,1600x900,-1,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,37,Female,English,NA,Bachelor’s degree,NA,Political science,NA,10,3,1,5,A little,None,None,None,No,Low
MTurkFinal,R_RQtws0CTdRQ0uTD,1398,3,NA,NA,color,Firefox,56.0,Windows NT 10.0,1366x768,27.0.0,NA,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0,NA,55,Female,English,NA,Bachelor’s degree,NA,Literature,NA,9,0,4,5,None,A little,None,None,NA,Low
MTurkFinal,R_XjPtNwz5BKXhmV3,2871,3,NA,NA,phrasing,Chrome,61.0.3163.100,Windows NT 10.0,1536x864,27.0.0,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,39,Male,English,NA,High School diploma,NA,Other,none,3,0,2,4,A little,A little,None,None,enjoyed,Low
MTurkFinal,R_3g0XmqD5QwaWymv,1335,3,NA,NA,phrasing,Chrome,61.0.3163.100,Windows NT 10.0,2560x1080,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,25,Male,English,NA,Bachelor’s degree,NA,Arts,Digital Media Design,9,1,1,2,None,None,None,None,No problems.,Low
MTurkFinal,R_PTaUyd6o0Bj9HTb,926,3,NA,NA,size,Firefox,56.0,Windows NT 6.1,1280x1024,27.0.0,NA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0,NA,40,Male,English,NA,High School diploma,NA,Other,Mutrk,13,0,3,2,None,None,None,None,NA,Low
MTurkFinal,R_31RWBXKXcTYMA0S,1137,3,NA,NA,openord,Firefox,56.0,Windows NT 10.0,2560x1440,27.0.0,NA,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0,NA,27,Male,English,NA,High School diploma,NA,Skipped,NA,12,NA,1,25,None,None,None,None,This study was very difficult.,Low
MTurkFinal,R_1g5XoMNiKiYqmxo,1562,3,NA,NA,color,Chrome,61.0.3163.79,Windows NT 10.0,1920x1080,27.0.0,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.79 Safari/537.36",NA,39,Male,English,NA,Bachelor’s degree,NA,Political science,NA,10,0,1,2,Some,Some,Some,A little,NA,Low
MTurkFinal,R_2rAZ2F3F2ZPga2r,3271,3,NA,NA,frucht,Firefox,41.0,Windows NT 6.1,1600x900,27.0.0,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:41.0) Gecko/20100101 Firefox/41.0,NA,28,Male,English,NA,Bachelor’s degree,NA,Arts,NA,6,0,2,0,A little,None,None,None,It was fun.,Low
MTurkFinal,R_2vcVQ0L1jUflken,642,3,NA,NA,frucht,Chrome,61.0.3163.100,Windows NT 6.1,1600x900,-1,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,31,Male,English,NA,Bachelor’s degree,NA,"Journalism, media studies and communication",NA,12,0,1,0,A little,A little,A little,None,NA,Low
MTurkFinal,R_3EuOUkpWpCQlSBH,1565,3,NA,NA,color,Chrome,61.0.3163.100,Windows NT 10.0,1366x768,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,41,Female,English,NA,Bachelor’s degree,NA,Languages,NA,18,0,11,7,A little,A little,A little,None,NA,Low
MTurkFinal,R_2ymaOKHVJToUTmV,1241,3,NA,NA,control,Chrome,61.0.3163.100,Windows NT 10.0,1536x864,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,32,Female,English,NA,High School diploma,NA,Business,NA,6,0,2,NA,A lot,A little,None,None,Task was tough but was interesting.,Low
MTurkFinal,R_10ZU8oA3xU5gGSE,1929,3,NA,NA,size,Chrome,60.0.3112.113,Windows NT 6.1,1152x720,-1,NA,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36",NA,42,Male,English,NA,Other,Some College,Skipped,NA,12,0,2,2,None,None,None,None,NA,Low
MTurkFinal,R_2fedav05uyBIjsk,1795,3,NA,NA,circle,Firefox,56.0,Windows NT 10.0,1920x1080,27.0.0,NA,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:56.0) Gecko/20100101 Firefox/56.0,NA,28,Male,English,NA,High School diploma,NA,Skipped,NA,12,0,1,20,A little,None,None,None,NA,Low
MTurkFinal,R_2XgvcNPXdj40WgJ,774,3,NA,NA,openord,Chrome,61.0.3163.100,Macintosh,1920x1080,27.0.0,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,49,Male,English,NA,Bachelor’s degree,NA,Political science,NA,5,0,1,1,A little,A little,None,None,It was interesting.,Low
MTurkFinal,R_3fBihmFOwc7UDOF,2451,3,NA,NA,phrasing,Chrome,61.0.3163.100,Windows NT 10.0,1440x900,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,28,Female,English,NA,High School diploma,NA,Skipped,NA,7,0,1,12,Some,A little,A little,A little,NA,Low
MTurkFinal,R_3qjNDydmEsYhWPf,687,3,NA,NA,control,Chrome,58.0.3029.110,Windows NT 6.1,1280x1024,27.0.0,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",NA,31,Male,English,NA,High School diploma,NA,Engineering,NA,12,NA,12,72,None,A little,None,None,NA,Low
MTurkFinal,R_2dLJqlZ5iqUTytk,1567,3,NA,NA,size,Chrome,61.0.3163.100,Windows NT 6.1,1536x864,-1,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,33,Male,English,NA,Bachelor’s degree,NA,Economics,NA,5,1,1,5,A lot,Some,None,None,NA,Low
MTurkFinal,R_1dET3UWD8OPfGfX,820,3,NA,NA,frucht,Chrome,61.0.3163.100,Windows NT 10.0,1600x900,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,51,Female,English,NA,Bachelor’s degree,NA,Other,office administrations,7,0,5,2,None,None,None,None,no,Low
MTurkFinal,R_2xRGe0o9obYWRmI,985,3,NA,NA,color,Chrome,61.0.3163.100,Windows NT 10.0,2048x1152,27.0.0,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,27,Male,English,NA,High School diploma,NA,Skipped,NA,14,0,0,30,None,None,A little,None,NA,Low
MTurkFinal,R_wKV9nbIUCP5MzQZ,1043,3,NA,NA,frucht,Chrome,60.0.3112.114,CrOS x86_64 9592.96.0,1536x864,27.0.0,NA,"Mozilla/5.0 (X11; CrOS x86_64 9592.96.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.114 Safari/537.36",NA,36,Male,English,NA,High School diploma,NA,Skipped,NA,4,NA,1,7,None,None,None,None,NA,Low
MTurkFinal,R_10O6z3zR9rZ6XtE,2759,3,NA,NA,openord,Chrome,61.0.3163.100,Windows NT 6.1,1366x768,27.0.0,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,47,Female,English,NA,High School diploma,NA,Skipped,NA,10,5,8,12,None,None,None,None,NA,Low
MTurkFinal,R_Wv5mxB94zY0CAYF,1125,3,NA,NA,circle,Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,20,Male,English,NA,High School diploma,NA,Skipped,NA,10,0,1,15,None,None,None,None,NA,Low
MTurkFinal,R_2EoZ83nROBtqJaS,707,3,NA,NA,size,Chrome,61.0.3163.100,Windows NT 10.0,1366x768,27.0.0,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,31,Non-binary,English,NA,Bachelor’s degree,NA,Computer sciences,NA,10,4,4,30,Some,Some,A little,A little,"Wow, the ones you wanted me to do were pretty complicated. A lot more so than the example.",Low
MTurkFinal,R_Q0RacnywAoc8Uc9,1134,3,NA,NA,phrasing,Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,27.0.0,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,31,Male,English,NA,Other,Associate's Degree,Computer sciences,NA,10,4,1,12,None,None,None,None,NA,Low
MTurkFinal,R_aiaGnR9abM343Hb,3170,3,NA,NA,control,Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,32,Male,English,NA,Bachelor’s degree,NA,Business,NA,8,0,3,2,A little,None,None,None,NA,Low
MTurkFinal,R_10qSkmqNa7Ge8kk,3924,3,NA,NA,color,Chrome,61.0.3163.100,Windows NT 6.1,1920x1080,27.0.0,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,38,Male,English,NA,Bachelor’s degree,NA,Computer sciences,NA,9,0,1,14,A little,A little,A little,None,NA,Low
MTurkFinal,R_PTyoKvdiWxix7nH,2768,3,NA,NA,openord,Chrome,43.0.2357.134,Windows NT 6.1,1366x768,18.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36",NA,35,Male,English,NA,Bachelor’s degree,NA,Economics,NA,10,1,2,0,Some,A little,None,None,"No, thank you.",Low
MTurkFinal,R_3CKtpNLXyGoHqen,433,3,NA,NA,circle,Firefox,56.0,Windows NT 6.1,1920x1080,27.0.0,NA,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:56.0) Gecko/20100101 Firefox/56.0,NA,30,Male,English,NA,Bachelor’s degree,NA,Computer sciences,NA,10,NA,1,4,A little,A little,Some,A little,NA,Low
MTurkFinal,R_2118XUeo5q8xpqU,574,3,NA,NA,control,Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,31,Male,English,NA,Professional degree,NA,Medicine,NA,1,0,5,1,A little,None,A little,None,NA,Low
MTurkFinal,R_1QAdA1G7jqNsZOw,703,3,NA,NA,size,Chrome,61.0.3163.100,Windows NT 6.1,1536x864,27.0.0,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,43,Female,English,NA,High School diploma,NA,Skipped,NA,6,0,1,2,Some,None,None,None,NA,Low
MTurkFinal,R_2EoZn92f9bSf0Bh,763,3,NA,NA,phrasing,Chrome,63.0.3235.0,Windows NT 10.0,1920x1080,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3235.0 Safari/537.36",NA,22,Male,English,NA,High School diploma,NA,Skipped,NA,15,0,3,50,None,None,None,None,It was interesting.,Low
MTurkFinal,R_237vojpZdP9fOJW,752,3,NA,NA,phrasing,Chrome,61.0.3163.100,Windows NT 10.0,1360x768,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,54,Male,English,NA,Bachelor’s degree,NA,Sociology,NA,3,1,1,2,Some,A little,A little,None,NA,Low
MTurkFinal,R_2qrgtQAKwoHG730,758,3,NA,NA,openord,Chrome,61.0.3163.100,Windows NT 10.0,1366x768,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,40,Female,English,NA,Bachelor’s degree,NA,Psychology,NA,10,2,2,8,None,None,None,None,NA,Low
MTurkFinal,R_2R9unBKiXBRUCaE,745,3,NA,NA,frucht,Chrome,60.0.3112.114,CrOS armv7l 9592.96.0,1280x800,27.0.0,NA,"Mozilla/5.0 (X11; CrOS armv7l 9592.96.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.114 Safari/537.36",NA,35,Female,English,NA,Bachelor’s degree,NA,Business,NA,3,1,3,2,A little,A little,A little,A little,NA,Low
MTurkFinal,R_74HBw9j72QRjeEN,715,3,NA,NA,openord,Chrome,61.0.3163.100,Windows NT 10.0,1600x1200,27.0.0,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,20,Male,English,NA,High School diploma,NA,History,NA,5,0,2,24,A little,A little,A little,Some,nope,Low
MTurkFinal,R_2RV8hRlVK8VAiXZ,863,3,NA,NA,frucht,Chrome,61.0.3163.100,Windows NT 10.0,1536x864,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,33,Female,English,NA,Bachelor’s degree,NA,Computer sciences,NA,6,0,2,2,Some,Some,A little,A little,NA,Low
MTurkFinal,R_3nd3NliXgenl4DA,797,3,NA,NA,phrasing,Chrome,61.0.3163.100,Windows NT 6.1,1920x1080,27.0.0,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,39,Male,English,NA,High School diploma,NA,Skipped,NA,4,0,2,3,None,None,None,None,I really had no idea what i was doing.,Low
MTurkFinal,R_ZmlQ2N26h7pEuxH,918,3,NA,NA,frucht,Chrome,61.0.3163.100,Windows NT 10.0,2560x1440,27.0.0,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,24,Male,English,NA,High School diploma,NA,Skipped,NA,5,0,2,10,None,A little,None,None,Interesting study.,Low
MTurkFinal,R_2WNgUt54GHNNOeN,533,3,NA,NA,openord,Chrome,61.0.3163.100,Windows NT 6.1,1920x1080,27.0.0,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,33,Male,English,NA,Bachelor’s degree,NA,Computer sciences,NA,8,0,1,0,None,None,None,None,NA,Low
MTurkFinal,R_1FE8QFLQB2Ja3no,930,3,NA,NA,color,Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,29,Male,English,NA,High School diploma,NA,Skipped,NA,8,0,0,20,A little,A little,None,None,NA,Low
MTurkFinal,R_2DZTwoyR19SJQpY,995,3,NA,NA,phrasing,Chrome,61.0.3163.91,Windows NT 6.1,1920x1080,-1,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.91 Safari/537.36 OPR/48.0.2685.32",NA,37,Male,English,NA,High School diploma,NA,Skipped,NA,12,0,0,8,None,None,None,None,NA,Low
MTurkFinal,R_239yrt2R60bCHmX,603,3,NA,NA,phrasing,Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,22,Male,English,NA,High School diploma,NA,Other,None,12,0,1,25,Some,Some,A little,None,NA,Low
MTurkFinal,R_248yqtebDpZZ5Pj,772,3,NA,NA,circle,Chrome,61.0.3163.100,Windows NT 10.0,1920x1080,-1,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,27,Male,English,NA,High School diploma,NA,Computer sciences,NA,10,0,0,3,None,None,None,None,NA,Low
MTurkFinal,R_1mUyrc8vOCc5qPo,1097,3,NA,NA,color,Chrome,61.0.3163.100,Windows NT 10.0,2560x1440,27.0.0,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",NA,26,Male,English,NA,Master’s degree,NA,Anthropology,NA,9,0,1,2,A little,A little,A little,A little,no,Low
