Demo-ResponseID,QType,Condition,Dataset,Attempt,DatasetOrder,TaskOrder,Click_X,Click_Y,MaxValue,NodeID,NodeXOriginal,NodeYOriginal,NodeXAdjusted,NodeYAdjusted,NodeValue,Task,NodeRank,correct,Distance,RawDifference,AbsDifference,Percentage,LogError
R_3M5nRwo5Iyil7Iu,Exp,Phr,9,2,2,7,485,372,28300.56447421692,Ctrl_9_233.6_178,233.6,178,486.6666666666667,370.8333333333333,16506.03627736213,BC,7,FALSE,2.0344259359556434,-11794.52819685479,11794.52819685479,0.4167594680876465,4.07171739310998
R_3M5nRwo5Iyil7Iu,Exp,Phr,9,3,2,7,355,441,28300.56447421692,Ctrl_9_168.9_211.9,168.9,211.9,351.875,441.4583333333333,15786.012583005204,BC,8,FALSE,3.158432276374535,-12514.551891211717,12514.551891211717,0.4422014939883278,4.097450005204585
R_3M5nRwo5Iyil7Iu,Exp,Phr,9,4,2,7,467,497,28300.56447421692,Ctrl_9_223.8_237.3,223.8,237.3,466.25,494.375,19249.904317414654,BC,4,FALSE,2.7300412084801944,-9050.660156802267,9050.660156802267,0.3198049341046827,3.956728240068803
R_3M5nRwo5Iyil7Iu,Training,Phr,0,1,0,5,479,358,10,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,10,BC,1,TRUE,1.4221706804896515,0,0,0,0
R_3M5nRwo5Iyil7Iu,Training,Phr,0,2,0,5,396,472,10,Ctrl_0_188.9_226.1,188.9,226.1,393.5416666666667,471.0416666666667,0,BC,3,FALSE,2.638523366497903,-10,10,1,1.0413926851582251
R_3M5nRwo5Iyil7Iu,Training,Phr,0,3,0,5,278,438,10,Ctrl_0_133.4_210,133.4,210,277.9166666666667,437.5,6,BC,2,FALSE,0.5068968775248486,-4,4,0.4,0.6989700043360189
R_3M5RUNBp0dmL1fj,Exp,Fru,3,1,3,4,447,130,1277,Fru_3_212.5_62.5,212.5,62.5,442.7083333333333,130.20833333333334,248,BC,9,FALSE,4.296720325498941,-1029,1029,0.8057948316366484,3.012837224705172
R_3M5RUNBp0dmL1fj,Exp,Fru,3,2,3,4,487,482,1277,Fru_3_234.9_229.8,234.9,229.8,489.375,478.75,819,BC,4,FALSE,4.025310547026154,-458,458,0.3586530931871574,2.661812685537261
R_3M5RUNBp0dmL1fj,Exp,Fru,3,3,3,4,274,383,1277,Fru_3_130.6_184.8,130.6,184.8,272.0833333333333,385,1277,BC,1,TRUE,2.7701283564324566,0,0,0,0
R_3M5RUNBp0dmL1fj,Exp,Fru,7,1,2,8,260,486,20081.761530136537,Fru_7_124.9_232.2,124.9,232.2,260.2083333333333,483.75,1888.1443140193082,BC,10,FALSE,2.259624477159373,-18193.61721611723,18193.61721611723,0.9059771568751185,4.259942923199157
R_3M5RUNBp0dmL1fj,Exp,Fru,7,2,2,8,551,415,20081.761530136537,Fru_7_264.3_199.4,264.3,199.4,550.625,415.4166666666667,13848.666666666664,BC,3,FALSE,0.5605676686280854,-6233.0948634698725,6233.0948634698725,0.3103858620229066,3.7947734065978698
R_3M5RUNBp0dmL1fj,Exp,Fru,7,3,2,8,186,346,20081.761530136537,Fru_7_88.1_166.2,88.1,166.2,183.54166666666666,346.25,20081.761530136537,BC,1,TRUE,2.4710125005304655,0,0,0,0
R_3M5RUNBp0dmL1fj,Exp,Fru,7,4,2,8,395,150,20081.761530136537,Fru_7_191.7_73.2,191.7,73.2,399.375,152.5,13903.198590298574,BC,2,FALSE,5.038911092686593,-6178.562939837962,6178.562939837962,0.3076703669927483,3.790957759954691
R_3M5RUNBp0dmL1fj,Exp,Fru,7,5,2,8,376,407,20081.761530136537,Fru_7_180.1_195.2,180.1,195.2,375.2083333333333,406.6666666666667,5259.685958485947,BC,6,FALSE,0.8589803386703561,-14822.07557165059,14822.07557165059,0.738086424809259,4.170938322753798
R_3M5RUNBp0dmL1fj,Exp,Fru,9,1,1,9,131,446,28300.564474216924,Fru_9_64.7_214.4,64.7,214.4,134.79166666666666,446.6666666666667,0,BC,107,FALSE,3.849828639765088,-28300.564474216924,28300.564474216924,1,4.45181044343029
R_3M5RUNBp0dmL1fj,Exp,Fru,9,2,1,9,293,100,28300.564474216924,Fru_9_141.5_48.9,141.5,48.9,294.7916666666667,101.875,9,BC,92,FALSE,2.593394386599252,-28291.564474216924,28291.564474216924,0.9996819851417381,4.4516723142482455
R_3M5RUNBp0dmL1fj,Exp,Fru,9,3,1,9,565,173,28300.564474216924,Fru_9_272_82.9,272,82.9,566.6666666666666,172.70833333333334,0,BC,107,FALSE,1.6919950420205405,-28300.564474216924,28300.564474216924,1,4.45181044343029
R_3M5RUNBp0dmL1fj,Exp,Fru,9,4,1,9,369,586,28300.564474216924,Fru_9_179.3_281.7,179.3,281.7,373.5416666666667,586.875,15786.012583005202,BC,8,FALSE,4.625187683879573,-12514.551891211722,12514.551891211722,0.4422014939883279,4.0974500052045855
R_3M5RUNBp0dmL1fj,Exp,Fru,9,5,1,9,156,573,28300.564474216924,Fru_9_76.4_274.2,76.4,274.2,159.16666666666666,571.25,1865.6666666666667,BC,40,FALSE,3.6180488910153934,-26434.897807550256,26434.897807550256,0.9340766977151154,4.422194064362608
R_3M5RUNBp0dmL1fj,Training,Fru,0,1,0,5,363,383,10,Fru_0_174.9_183,174.9,183,364.375,381.25,10,BC,1,TRUE,2.225561726845607,0,0,0,0
R_3M5ygkqniOwUaC4,Exp,Cir,1,1,3,2,664,239,69.71428571428571,Cir_1_317.3_111.6,317.3,111.6,661.0416666666666,232.5,0,BC,4,FALSE,7.14154997959906,-69.71428571428571,69.71428571428571,1,1.849507158919312
R_3M5ygkqniOwUaC4,Exp,Cir,1,2,3,2,630,175,69.71428571428571,Cir_1_301_83.4,301,83.4,627.0833333333334,173.75,0,BC,4,FALSE,3.1732387941099267,-69.71428571428571,69.71428571428571,1,1.849507158919312
R_3M5ygkqniOwUaC4,Exp,Cir,1,3,3,2,575,121,69.71428571428571,Cir_1_279.2_59.3,279.2,59.3,581.6666666666666,123.54166666666667,0,BC,4,FALSE,7.134739931412245,-69.71428571428571,69.71428571428571,1,1.849507158919312
R_3M5ygkqniOwUaC4,Exp,Cir,1,4,3,2,527,82,69.71428571428571,Cir_1_252.9_40.1,252.9,40.1,526.875,83.54166666666667,0,BC,4,FALSE,1.5467259327725535,-69.71428571428571,69.71428571428571,1,1.849507158919312
R_3M5ygkqniOwUaC4,Exp,Cir,1,5,3,2,466,60,69.71428571428571,Cir_1_223.1_26.9,223.1,26.9,464.7916666666667,56.041666666666664,0,BC,4,FALSE,4.1386558472796695,-69.71428571428571,69.71428571428571,1,1.849507158919312
R_3M5ygkqniOwUaC4,Exp,Cir,7,1,1,7,505,64,20081.761530136537,Cir_7_242.2_28.7,242.2,28.7,504.5833333333333,59.791666666666664,0,BC,33,FALSE,4.228910090739172,-20081.761530136537,20081.761530136537,1,4.3028234313235085
R_3M5ygkqniOwUaC4,Exp,Cir,7,2,1,7,306,692,20081.761530136537,Cir_7_139.7_332,139.7,332,291.0416666666667,691.6666666666666,1.5,BC,27,FALSE,14.962046892795842,-20080.261530136537,20080.261530136537,0.9999253053574135,4.302790992256227
R_3M5ygkqniOwUaC4,Exp,Cir,7,3,1,7,44,496,20081.761530136537,Cir_7_29.5_243.9,29.5,243.9,61.458333333333336,508.125,0.75,BC,29,FALSE,21.255799862103,-20081.011530136537,20081.011530136537,0.9999626526787068,4.302807212092742
R_3M5ygkqniOwUaC4,Exp,Cir,7,4,1,7,632,576,20081.761530136537,Cir_7_300.7_275.6,300.7,275.6,626.4583333333334,574.1666666666666,0.5,BC,31,FALSE,5.837052385884101,-20081.261530136537,20081.261530136537,0.9999751017858045,4.302812618570301
R_3M5ygkqniOwUaC4,Exp,Cir,7,5,1,7,683,263,20081.761530136537,Cir_7_328.6_127.1,328.6,127.1,684.5833333333334,264.7916666666667,0,BC,33,FALSE,2.391027789233968,-20081.761530136537,20081.761530136537,1,4.3028234313235085
R_3M5ygkqniOwUaC4,Exp,Cir,8,1,2,7,466,41,40976.5,Cir_8_223.2_21.2,223.2,21.2,465,44.166666666666664,0,BC,76,FALSE,3.3208098075285437,-40976.5,40976.5,1,4.612545458962102
R_3M5ygkqniOwUaC4,Exp,Cir,8,2,2,7,27,366,40976.5,Cir_8_13.8_172.6,13.8,172.6,28.75,359.5833333333333,15828.5,BC,6,FALSE,6.651023313078324,-25148,25148,0.6137176186350713,4.4005207208783785
R_3M5ygkqniOwUaC4,Exp,Cir,8,3,2,7,118,592,40976.5,Cir_8_56.9_284.7,56.9,284.7,118.54166666666667,593.125,0,BC,76,FALSE,1.2486103386476435,-40976.5,40976.5,1,4.612545458962102
R_3M5ygkqniOwUaC4,Exp,Cir,8,4,2,7,310,37,40976.5,Cir_8_154.5_15.1,154.5,15.1,321.875,31.458333333333332,12341,BC,13,FALSE,13.10441507448709,-28635.5,28635.5,0.698827376667114,4.456919936695413
R_3m8ndi528t7PjNn,Exp,Ord,5,1,1,5,460,441,12597.314500601015,Ord_5_218.8_219.5,218.8,219.5,455.8333333333333,457.2916666666667,1566,BC,16,FALSE,16.816049294911384,-11031.314500601015,11031.314500601015,0.8756877904472984,4.042666633871992
R_3m8ndi528t7PjNn,Exp,Ord,5,2,1,5,505,571,12597.314500601015,Ord_5_242.8_274.2,242.8,274.2,505.8333333333333,571.25,1635.0722700059132,BC,14,FALSE,0.8700255424091944,-10962.2422305951,10962.2422305951,0.870204695617633,4.039939009862334
R_3m8ndi528t7PjNn,Exp,Ord,5,3,1,5,555,394,12597.314500601015,Ord_5_266.8_189.6,266.8,189.6,555.8333333333334,395,3640.5794359413976,BC,2,FALSE,1.3017082793178,-8956.735064659617,8956.735064659617,0.7110035289054896,3.952198213538688
R_3m8ndi528t7PjNn,Exp,Ord,5,4,1,5,612,461,12597.314500601015,Ord_5_294.7_219.7,294.7,219.7,613.9583333333334,457.7083333333333,1166.93940302346,BC,20,FALSE,3.830161731427168,-11430.375097577555,11430.375097577555,0.90736601813285,4.058098475484493
R_3m8ndi528t7PjNn,Exp,Ord,5,5,1,5,273,166,12597.314500601015,Ord_5_127.2_68.7,127.2,68.7,265,143.125,1411.9318657335455,BC,17,FALSE,24.23356401770074,-11185.382634867468,11185.382634867468,0.887918026840865,4.048689670469561
R_3m8ndi528t7PjNn,Exp,Ord,8,1,3,1,310,408,40976.5,Ord_8_149_197.1,149,197.1,310.4166666666667,410.625,23618.000000000004,BC,2,FALSE,2.6578630723028467,-17358.499999999996,17358.499999999996,0.4236208558564054,4.239537212178714
R_3m8ndi528t7PjNn,Exp,Ord,8,2,3,1,602,548,40976.5,Ord_8_285.8_263.3,285.8,263.3,595.4166666666666,548.5416666666666,40976.5,BC,1,TRUE,6.605579501872339,0,0,0,0
R_3m8ndi528t7PjNn,Exp,Ord,9,1,2,3,530,329,28300.564474216924,Ord_9_247.00118325051_153.240465872131,247.00118325051,153.240465872131,514.5857984385625,319.2509705669396,0,BC,107,FALSE,18.238453461390307,-28300.564474216924,28300.564474216924,1,4.45181044343029
R_3m8ndi528t7PjNn,Exp,Ord,9,2,2,3,261,369,28300.564474216924,Ord_9_132.570446497056_176.767095081759,132.570446497056,176.767095081759,276.1884302022,368.26478142033125,0,BC,107,FALSE,15.206214465375355,-28300.564474216924,28300.564474216924,1,4.45181044343029
R_3m8ndi528t7PjNn,Exp,Ord,9,3,2,3,590,229,28300.564474216924,Ord_9_281.699841598349_98.8224340077025,281.699841598349,98.8224340077025,586.8746699965604,205.8800708493802,1129.6666666666667,BC,47,FALSE,23.330212419951927,-27170.897807550256,27170.897807550256,0.960083246124089,4.434119972557124
R_3m8ndi528t7PjNn,Exp,Ord,9,4,2,3,522,487,28300.564474216924,Ord_9_245.452887279011_231.234689533276,245.452887279011,231.234689533276,511.36018183127294,481.7389365276583,5154.066549790082,BC,17,FALSE,11.869478485745796,-23146.497924426843,23146.497924426843,0.817881139632898,4.364504053827345
R_3m8ndi528t7PjNn,Training,Ord,0,1,0,5,257,416,10,Ord_0_123.7_199.1,123.7,199.1,257.7083333333333,414.7916666666667,0,BC,3,FALSE,1.4006446928309417,-10,10,1,1.0413926851582251
R_3m97rKwrr4DNgdN,Exp,Siz,1,1,2,4,361,415,69.71428571428572,Ctrl_1_173.2_202.2,173.2,202.2,360.8333333333333,421.25,12,BC,2,FALSE,6.2522218273008985,-57.71428571428572,57.71428571428572,0.8278688524590164,1.7687437818618124
R_3m97rKwrr4DNgdN,Exp,Siz,1,2,2,4,317,438,69.71428571428572,Ctrl_1_152.9_210,152.9,210,318.5416666666667,437.5,2.7142857142857135,BC,3,FALSE,1.620720861564745,-67.00000000000001,67.00000000000001,0.9610655737704918,1.8325089127062364
R_3m97rKwrr4DNgdN,Exp,Siz,1,3,2,4,309,498,69.71428571428572,Ctrl_1_148.3_237.5,148.3,237.5,308.9583333333333,494.7916666666667,0,BC,4,FALSE,3.2086038846963905,-69.71428571428572,69.71428571428572,1,1.849507158919312
R_3m97rKwrr4DNgdN,Exp,Siz,1,4,2,4,299,545,69.71428571428572,Ctrl_1_141.5_259.8,141.5,259.8,294.7916666666667,541.25,2.7142857142857135,BC,3,FALSE,5.636716193356224,-67.00000000000001,67.00000000000001,0.9610655737704918,1.8325089127062364
R_3m97rKwrr4DNgdN,Exp,Siz,1,5,2,4,298,603,69.71428571428572,Ctrl_1_144.1_289.4,144.1,289.4,300.2083333333333,602.9166666666666,2.7142857142857135,BC,3,FALSE,2.2099051010293356,-67.00000000000001,67.00000000000001,0.9610655737704918,1.8325089127062364
R_3m97rKwrr4DNgdN,Exp,Siz,3,1,3,9,165,327,1277,Ctrl_3_78.6_156.5,78.6,156.5,163.75,326.0416666666667,819,BC,4,FALSE,1.5750881809529718,-458,458,0.3586530931871574,2.661812685537261
R_3m97rKwrr4DNgdN,Exp,Siz,3,2,3,9,259,291,1277,Ctrl_3_124.3_140.3,124.3,140.3,258.9583333333333,292.2916666666667,881,BC,3,FALSE,1.2923385349392549,-396,396,0.3101018010963195,2.598790506763115
R_3m97rKwrr4DNgdN,Exp,Siz,3,3,3,9,416,328,1277,Ctrl_3_198.1_157.6,198.1,157.6,412.7083333333333,328.3333333333333,1085,BC,2,FALSE,3.3085012551842365,-192,192,0.15035238841033674,2.285557309007774
R_3m97rKwrr4DNgdN,Exp,Siz,3,4,3,9,507,367,1277,Ctrl_3_243.8_176.5,243.8,176.5,507.9166666666667,367.7083333333333,1277,BC,1,TRUE,1.1584532312048237,0,0,0,0
R_3m97rKwrr4DNgdN,Exp,Siz,7,1,1,3,314,201,20081.76153013656,Ctrl_7_150.5_96.3,150.5,96.3,313.5416666666667,200.625,5655.146642246639,BC,5,FALSE,0.592194600147981,-14426.614887889918,14426.614887889918,0.7183938951889255,4.159194541305287
R_3m97rKwrr4DNgdN,Exp,Siz,7,2,1,3,558,174,20081.76153013656,Ctrl_7_267.6_84.1,267.6,84.1,557.5,175.20833333333334,13903.198590298583,BC,2,FALSE,1.30769623553961,-6178.562939837975,6178.562939837975,0.3076703669927486,3.7909577599546918
R_3m97rKwrr4DNgdN,Exp,Siz,7,3,1,3,596,504,20081.76153013656,Ctrl_7_285.9_241.2,285.9,241.2,595.625,502.5,6242.680236430246,BC,4,FALSE,1.5461646096066226,-13839.081293706313,13839.081293706313,0.6891368206388718,4.141138641082038
R_3m97rKwrr4DNgdN,Exp,Siz,7,4,1,3,470,596,20081.76153013656,Ctrl_7_222.9_285.7,222.9,285.7,464.375,595.2083333333334,4939.6930291930385,BC,8,FALSE,5.680436700739746,-15142.06850094352,15142.06850094352,0.7540209297984106,4.180213886920987
R_3m97rKwrr4DNgdN,Exp,Siz,7,5,1,3,293,498,20081.76153013656,Ctrl_7_140.2_240.1,140.2,240.1,292.0833333333333,500.2083333333333,20081.76153013656,BC,1,TRUE,2.3910277892339185,0,0,0,0
R_3m97rKwrr4DNgdN,Training,Siz,0,1,0,5,480,360,10,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,10,BC,1,TRUE,1.267242193812126,0,0,0,0
R_3MAy33SckOVIvJD,Exp,Col,3,1,3,1,164,334,1277,Ctrl_3_78.6_156.5,78.6,156.5,163.75,326.0416666666667,819,BC,4,FALSE,7.962259066649624,-458,458,0.3586530931871574,2.661812685537261
R_3MAy33SckOVIvJD,Exp,Col,3,2,3,1,513,372,1277,Ctrl_3_243.8_176.5,243.8,176.5,507.9166666666667,367.7083333333333,1277,BC,1,TRUE,6.652719786339683,0,0,0,0
R_3MAy33SckOVIvJD,Exp,Col,7,1,2,5,555,175,20081.76153013656,Ctrl_7_267.6_84.1,267.6,84.1,557.5,175.20833333333334,13903.198590298583,BC,2,FALSE,2.5086655372483957,-6178.562939837975,6178.562939837975,0.3076703669927486,3.7909577599546918
R_3MAy33SckOVIvJD,Exp,Col,7,2,2,5,598,509,20081.76153013656,Ctrl_7_285.9_241.2,285.9,241.2,595.625,502.5,6242.680236430246,BC,4,FALSE,6.920305267833204,-13839.081293706313,13839.081293706313,0.6891368206388718,4.141138641082038
R_3MAy33SckOVIvJD,Exp,Col,7,3,2,5,400,604,20081.76153013656,Ctrl_7_190.6_291.3,190.6,291.3,397.0833333333333,606.875,561.2000000000004,BC,15,FALSE,4.095432754233007,-19520.561530136558,19520.561530136558,0.9720542443869871,4.290514553945311
R_3MAy33SckOVIvJD,Exp,Col,7,4,2,5,296,503,20081.76153013656,Ctrl_7_140.2_240.1,140.2,240.1,292.0833333333333,500.2083333333333,20081.76153013656,BC,1,TRUE,4.809748491923025,0,0,0,0
R_3MAy33SckOVIvJD,Exp,Col,7,5,2,5,480,599,20081.76153013656,Ctrl_7_222.9_285.7,222.9,285.7,464.375,595.2083333333334,4939.6930291930385,BC,8,FALSE,16.07847508662158,-15142.06850094352,15142.06850094352,0.7540209297984106,4.180213886920987
R_3MAy33SckOVIvJD,Exp,Col,8,1,1,8,526,163,40976.5,Ctrl_8_254.6_87.8,254.6,87.8,530.4166666666666,182.91666666666666,6831,BC,20,FALSE,20.40050380641505,-34145.5,34145.5,0.8332946932998182,4.533346195321059
R_3MAy33SckOVIvJD,Exp,Col,8,2,1,8,657,497,40976.5,Ctrl_8_313.4_231.7,313.4,231.7,652.9166666666666,482.7083333333333,4286.533333333334,BC,29,FALSE,14.863557690614421,-36689.96666666667,36689.96666666667,0.8953904473702406,4.564559153905548
R_3MAy33SckOVIvJD,Exp,Col,8,3,1,8,255,587,40976.5,Ctrl_8_117.4_272.1,117.4,272.1,244.58333333333334,566.875,4892,BC,26,FALSE,22.661036371808862,-36084.5,36084.5,0.8806144985540493,4.557332727251543
R_3MAy33SckOVIvJD,Exp,Col,8,4,1,8,86,415,40976.5,Ctrl_8_46.6_203.6,46.6,203.6,97.08333333333333,424.1666666666667,3696,BC,32,FALSE,14.382908452588989,-37280.5,37280.5,0.909801959659805,4.571493377625546
R_3MAy33SckOVIvJD,Training,Col,0,1,0,5,484,362,10,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,10,BC,1,TRUE,4.9939199143669954,0,0,0,0
R_3MAy33SckOVIvJD,Training,Col,0,2,0,5,395,474,10,Ctrl_0_188.9_226.1,188.9,226.1,393.5416666666667,471.0416666666667,0,BC,3,FALSE,3.2982529045271916,-10,10,1,1.0413926851582251
R_3MAy33SckOVIvJD,Training,Col,0,3,0,5,487,528,10,Ctrl_0_237.2_255.5,237.2,255.5,494.1666666666667,532.2916666666666,0,BC,3,FALSE,8.353413307677815,-10,10,1,1.0413926851582251
R_3MAy33SckOVIvJD,Training,Col,0,4,0,5,284,437,10,Ctrl_0_133.4_210,133.4,210,277.9166666666667,437.5,6,BC,2,FALSE,6.103846692409977,-4,4,0.4,0.6989700043360189
R_3MAy33SckOVIvJD,Training,Col,0,5,0,5,381,579,10,Ctrl_0_180.6_279.3,180.6,279.3,376.25,581.875,0,BC,3,FALSE,5.552308078628203,-10,10,1,1.0413926851582251
R_3MJTI6AAH0gpvtE,Exp,Phr,5,1,3,5,357,425,12597.314500601013,Ctrl_5_171.7_202.4,171.7,202.4,357.7083333333333,421.6666666666667,3640.5794359413976,BC,2,FALSE,3.4077627884320334,-8956.735064659615,8956.735064659615,0.7110035289054896,3.952198213538688
R_3MJTI6AAH0gpvtE,Exp,Phr,5,2,3,5,405,255,12597.314500601013,Ctrl_5_185.7_114.4,185.7,114.4,386.875,238.33333333333334,363,BC,46,FALSE,24.62302586559535,-12234.314500601013,12234.314500601013,0.9711843345672856,4.087615137081362
R_3MJTI6AAH0gpvtE,Exp,Phr,5,3,3,5,514,342,12597.314500601013,Ctrl_5_244_175.7,244,175.7,508.3333333333333,366.0416666666667,529.7147728063482,BC,33,FALSE,24.70046249004709,-12067.599727794664,12067.599727794664,0.957950182732909,4.0816568835381055
R_3MJTI6AAH0gpvtE,Exp,Phr,5,4,3,5,442,397,12597.314500601013,Ctrl_5_211.6_194.1,211.6,194.1,440.8333333333333,404.375,643.2978947434468,BC,28,FALSE,7.466708519227944,-11954.016605857565,11954.016605857565,0.9489337275248025,4.077550183699581
R_3MJTI6AAH0gpvtE,Exp,Phr,5,5,3,5,265,575,12597.314500601013,Ctrl_5_126.1_275.8,126.1,275.8,262.7083333333333,574.5833333333334,1608.1514675997873,BC,15,FALSE,2.3292374765622927,-10989.163033001225,10989.163033001225,0.872341722712165,4.041004134990153
R_3MJTI6AAH0gpvtE,Exp,Phr,8,1,1,6,526,231,40976.5,Ctrl_8_247.9_115.3,247.9,115.3,516.4583333333334,240.20833333333334,12604,BC,12,FALSE,13.260347112936186,-28372.5,28372.5,0.6924090637316511,4.452912911295727
R_3MJTI6AAH0gpvtE,Exp,Phr,8,2,1,6,220,496,40976.5,Ctrl_8_104.8_228.2,104.8,228.2,218.33333333333334,475.4166666666667,23618.000000000004,BC,2,FALSE,20.65069947698838,-17358.499999999996,17358.499999999996,0.4236208558564054,4.239537212178714
R_3MJTI6AAH0gpvtE,Exp,Phr,8,3,1,6,451,410,40976.5,Ctrl_8_207.8_192.3,207.8,192.3,432.9166666666667,400.625,12341,BC,13,FALSE,20.369034573205568,-28635.5,28635.5,0.698827376667114,4.456919936695413
R_3MJTI6AAH0gpvtE,Exp,Phr,9,1,2,6,565,361,28300.56447421692,Ctrl_9_274.8_174.7,274.8,174.7,572.5,363.9583333333333,377,BC,68,FALSE,8.06236541662005,-27923.56447421692,27923.56447421692,0.9866787109372513,4.445986408361708
R_3MJTI6AAH0gpvtE,Exp,Phr,9,2,2,6,224,553,28300.56447421692,Ctrl_9_116.5_261.1,116.5,261.1,242.70833333333334,543.9583333333334,18199.999999999996,BC,5,FALSE,20.77867830787661,-10100.564474216924,10100.564474216924,0.3569032866259254,4.004388640109636
R_3MJTI6AAH0gpvtE,Exp,Phr,9,3,2,6,458,496,28300.56447421692,Ctrl_9_223.8_237.3,223.8,237.3,466.25,494.375,19249.904317414654,BC,4,FALSE,8.40851502942107,-9050.660156802267,9050.660156802267,0.3198049341046827,3.956728240068803
R_3MJTI6AAH0gpvtE,Exp,Phr,9,4,2,6,344,418,28300.56447421692,Ctrl_9_168.9_211.9,168.9,211.9,351.875,441.4583333333333,15786.012583005204,BC,8,FALSE,24.744878819217863,-12514.551891211717,12514.551891211717,0.4422014939883278,4.097450005204585
R_3MJTI6AAH0gpvtE,Training,Phr,0,1,0,5,666,257,10,Ctrl_0_318.2_122.8,318.2,122.8,662.9166666666666,255.83333333333334,0,BC,3,FALSE,3.296673407475446,-10,10,1,1.0413926851582251
R_3MJTI6AAH0gpvtE,Training,Phr,0,2,0,5,559,156,10,Ctrl_0_268.8_70.7,268.8,70.7,560,147.29166666666666,0,BC,3,FALSE,8.76556155899008,-10,10,1,1.0413926851582251
R_3MJTI6AAH0gpvtE,Training,Phr,0,3,0,5,63,395,10,Ctrl_0_31.8_191.7,31.8,191.7,66.25,399.375,0,BC,3,FALSE,5.45005733914791,-10,10,1,1.0413926851582251
R_3MJTI6AAH0gpvtE,Training,Phr,0,4,0,5,375,575,10,Ctrl_0_180.6_279.3,180.6,279.3,376.25,581.875,0,BC,3,FALSE,6.987712429686843,-10,10,1,1.0413926851582251
R_3MJTI6AAH0gpvtE,Training,Phr,0,5,0,5,501,538,10,Ctrl_0_237.2_255.5,237.2,255.5,494.1666666666667,532.2916666666666,0,BC,3,FALSE,8.903904418225133,-10,10,1,1.0413926851582251
R_3MKXlQQp07DHG1o,Exp,Cir,1,1,2,1,628,176,69.71428571428571,Cir_1_301_83.4,301,83.4,627.0833333333334,173.75,0,BC,4,FALSE,2.429563289518861,-69.71428571428571,69.71428571428571,1,1.849507158919312
R_3MKXlQQp07DHG1o,Exp,Cir,1,2,2,1,468,58,69.71428571428571,Cir_1_223.1_26.9,223.1,26.9,464.7916666666667,56.041666666666664,0,BC,4,FALSE,3.758786003781289,-69.71428571428571,69.71428571428571,1,1.849507158919312
R_3MKXlQQp07DHG1o,Exp,Cir,1,3,2,1,68,239,69.71428571428571,Cir_1_32.7_111.6,32.7,111.6,68.125,232.5,12,BC,2,FALSE,6.501201811972922,-57.71428571428571,57.71428571428571,0.8278688524590164,1.7687437818618124
R_3MKXlQQp07DHG1o,Exp,Cir,1,4,2,1,45,435,69.71428571428571,Cir_1_22.7_207.4,22.7,207.4,47.291666666666664,432.0833333333333,0,BC,4,FALSE,3.7092695447426918,-69.71428571428571,69.71428571428571,1,1.849507158919312
R_3MKXlQQp07DHG1o,Exp,Cir,1,5,2,1,64,500,69.71428571428571,Cir_1_32.7_238.4,32.7,238.4,68.125,496.6666666666667,0,BC,4,FALSE,5.303464538498488,-69.71428571428571,69.71428571428571,1,1.849507158919312
R_3MKXlQQp07DHG1o,Exp,Cir,5,1,3,9,262,48,12597.314500601015,Cir_5_118.8_24.9,118.8,24.9,247.5,51.875,2265.931865733546,BC,5,FALSE,15.008851554999136,-10331.382634867468,10331.382634867468,0.8201258001754708,4.014200480847633
R_3MKXlQQp07DHG1o,Exp,Cir,5,2,3,9,36,311,12597.314500601015,Cir_5_16.6_150.5,16.6,150.5,34.583333333333336,313.5416666666667,438.8861063310276,BC,38,FALSE,2.9098133769863965,-12158.428394269988,12158.428394269988,0.9651603437931087,4.0849131595543815
R_3MKXlQQp07DHG1o,Exp,Cir,5,3,3,9,655,527,12597.314500601015,Cir_5_310.5_260.6,310.5,260.6,646.875,542.9166666666666,182,BC,70,FALSE,17.87053168704772,-12415.314500601015,12415.314500601015,0.9855524762844242,4.09399270457018
R_3MKXlQQp07DHG1o,Training,Cir,0,1,0,5,684,498,10,Cir_0_330.3_239.3,330.3,239.3,688.125,498.5416666666667,0,BC,3,FALSE,4.160411972122208,-10,10,1,1.0413926851582251
R_3MKXlQQp07DHG1o,Training,Cir,0,2,0,5,47,230,10,Cir_0_19.7_110.7,19.7,110.7,41.041666666666664,230.625,6,BC,2,FALSE,5.991023377613472,-4,4,0.4,0.6989700043360189
R_3MyUwSgEqr9cP89,Exp,Cir,1,1,2,2,461,53,69.71428571428571,Cir_1_223.1_26.9,223.1,26.9,464.7916666666667,56.041666666666664,0,BC,4,FALSE,4.860912694363307,-69.71428571428571,69.71428571428571,1,1.849507158919312
R_3MyUwSgEqr9cP89,Exp,Cir,7,1,1,4,679,287,20081.761530136537,Cir_7_331.6_137.9,331.6,137.9,690.8333333333334,287.2916666666667,0,BC,33,FALSE,11.836927271138533,-20081.761530136537,20081.761530136537,1,4.3028234313235085
R_3MyUwSgEqr9cP89,Exp,Cir,7,2,1,4,44,477,20081.761530136537,Cir_7_22.5_226.5,22.5,226.5,46.875,471.875,0,BC,33,FALSE,5.87632963677158,-20081.761530136537,20081.761530136537,1,4.3028234313235085
