Demo-ResponseID,QType,Condition,Dataset,Task,Response,DatasetOrder,TaskOrder,CorrectAnswer,RawDifference,AbsDifference,Percentage,LogError,ClustConf
R_3RwIKIxwY9T7pCI,Exp,Fru,5,NumHighDegree,129,3,2,51,78,78,1.5294117647058822,1.8976270912904414,NA
R_Y5Ggj3eoMPs9RTj,Exp,Fru,5,NumHighDegree,66,1,2,51,15,15,0.29411764705882354,1.2041199826559248,NA
R_3O8Q3z1pzhtJbr1,Exp,Fru,5,NumHighDegree,40,3,1,51,-11,11,0.21568627450980393,1.0791812460476249,NA
R_XY9eVCdDpAjTGAV,Exp,Fru,5,NumHighDegree,30,1,2,51,-21,21,0.4117647058823529,1.3424226808222062,NA
R_DBoIJSJDhA9piRH,Exp,Fru,5,NumHighDegree,18,2,3,51,-33,33,0.6470588235294118,1.5314789170422551,NA
R_3CTKri9Y94eHqT3,Exp,Fru,5,NumHighDegree,40,2,8,51,-11,11,0.21568627450980393,1.0791812460476249,NA
R_1Ipk9SSdumQvSe7,Exp,Fru,5,NumHighDegree,25,1,9,51,-26,26,0.5098039215686274,1.4313637641589874,NA
R_1JCnfta5XzxqeEd,Exp,Fru,5,NumHighDegree,16,3,7,51,-35,35,0.6862745098039216,1.5563025007672873,NA
R_1QaxkmE6mTWEQIO,Exp,Fru,5,NumHighDegree,40,1,7,51,-11,11,0.21568627450980393,1.0791812460476249,NA
R_XTcjGzH82xO6Lu1,Exp,Fru,5,NumHighDegree,28,3,5,51,-23,23,0.45098039215686275,1.380211241711606,NA
R_1GB8xZXRZM0Oy0Y,Exp,Fru,5,NumHighDegree,40,3,8,51,-11,11,0.21568627450980393,1.0791812460476249,NA
R_Bs11SSt09nrSQO5,Exp,Fru,5,NumHighDegree,30,3,9,51,-21,21,0.4117647058823529,1.3424226808222062,NA
R_1kFzF5CdxxcjcKP,Exp,Fru,5,NumHighDegree,25,1,3,51,-26,26,0.5098039215686274,1.4313637641589874,NA
R_XBtWGf8c8Hj9wpX,Exp,Fru,5,NumHighDegree,36,1,3,51,-15,15,0.29411764705882354,1.2041199826559248,NA
R_2dWr30aSFW8dlt7,Exp,Fru,5,NumHighDegree,40,2,5,51,-11,11,0.21568627450980393,1.0791812460476249,NA
R_6tam4RCMZmdjucV,Exp,Fru,5,NumHighDegree,20,3,5,51,-31,31,0.6078431372549019,1.505149978319906,NA
R_cvFkolz8suKryTL,Exp,Fru,5,NumHighDegree,36,1,6,51,-15,15,0.29411764705882354,1.2041199826559248,NA
R_23f95a8Txh2hdwQ,Exp,Fru,5,NumHighDegree,38,2,1,51,-13,13,0.2549019607843137,1.146128035678238,NA
R_1mIZmpvmIGF43SN,Exp,Fru,5,NumHighDegree,32,2,9,51,-19,19,0.37254901960784315,1.3010299956639813,NA
R_1LHhgNJjyzBOJJY,Exp,Fru,5,NumHighDegree,34,2,1,51,-17,17,0.3333333333333333,1.255272505103306,NA
R_3qs9yi3ZcaFq1GE,Exp,Fru,5,NumHighDegree,26,1,9,51,-25,25,0.49019607843137253,1.414973347970818,NA
R_2918hK92W6Mw5Qd,Exp,Fru,5,NumHighDegree,22,2,8,51,-29,29,0.5686274509803921,1.4771212547196624,NA
R_1ie4ctyz3ZODh4f,Exp,Fru,5,NumHighDegree,30,1,2,51,-21,21,0.4117647058823529,1.3424226808222062,NA
R_3QSkDYQsbLiAxnE,Exp,Fru,5,NumHighDegree,25,1,5,51,-26,26,0.5098039215686274,1.4313637641589874,NA
R_2QgPR0gYQzdYc9M,Exp,Fru,5,NumHighDegree,40,3,4,51,-11,11,0.21568627450980393,1.0791812460476249,NA
R_24ph2C61HRsePRF,Exp,Fru,5,NumHighDegree,30,2,9,51,-21,21,0.4117647058823529,1.3424226808222062,NA
R_3futJBati9XEbZm,Exp,Fru,5,NumHighDegree,40,2,5,51,-11,11,0.21568627450980393,1.0791812460476249,NA
R_3hhaM1YflzAxfDG,Exp,Fru,5,NumHighDegree,11,3,4,51,-40,40,0.7843137254901961,1.6127838567197355,NA
R_3QSQuYAtgZIRnLt,Exp,Fru,5,NumHighDegree,20,3,2,51,-31,31,0.6078431372549019,1.505149978319906,NA
R_bxroetwif03JQNr,Exp,Fru,5,NumHighDegree,34,1,5,51,-17,17,0.3333333333333333,1.255272505103306,NA
R_1QaOO8XY3sgRHQV,Exp,Fru,5,NumHighDegree,20,1,7,51,-31,31,0.6078431372549019,1.505149978319906,NA
R_7WdjpBbEUj9CRDb,Exp,Fru,5,NumHighDegree,60,1,9,51,9,9,0.17647058823529413,1,NA
R_2WMUAsnokqNxsOV,Exp,Fru,5,NumClust,10,3,7,13,-3,3,0.23076923076923078,0.6020599913279624,Somewhat doubtful (26-50%)
R_3GdnRkmSzjZ58A0,Exp,Fru,5,NumClust,5,2,4,13,-8,8,0.6153846153846154,0.9542425094393249,Somewhat confident (51-75%)
R_1rPtCMbyqrU5Z2h,Exp,Fru,5,NumClust,9,2,4,13,-4,4,0.3076923076923077,0.6989700043360189,Somewhat confident (51-75%)
R_XkbwE1B3htcCeid,Exp,Fru,5,NumClust,13,1,6,13,0,0,0,0,Very doubtful (0-25%)
R_1jJmOvG7P033AiM,Exp,Fru,5,NumClust,5,2,7,13,-8,8,0.6153846153846154,0.9542425094393249,Very doubtful (0-25%)
R_3KMZz1NJNATktGf,Exp,Fru,5,NumClust,9,1,3,13,-4,4,0.3076923076923077,0.6989700043360189,Somewhat doubtful (26-50%)
R_1CCLd4CF9aUNo28,Exp,Fru,5,NumClust,3,2,3,13,-10,10,0.7692307692307693,1.0413926851582251,Somewhat doubtful (26-50%)
R_3Eo4gV47CYM4SXZ,Exp,Fru,5,NumClust,9,1,6,13,-4,4,0.3076923076923077,0.6989700043360189,Somewhat doubtful (26-50%)
R_1JLLwtmVpef0qBe,Exp,Fru,5,NumClust,7,3,8,13,-6,6,0.46153846153846156,0.8450980400142568,Somewhat doubtful (26-50%)
R_1CBKkVHYTC9kS8E,Exp,Fru,5,NumClust,6,3,7,13,-7,7,0.5384615384615384,0.9030899869919435,Somewhat doubtful (26-50%)
R_2qaZUTIJGznUvoz,Exp,Fru,5,NumClust,2,2,7,13,-11,11,0.8461538461538461,1.0791812460476249,Very confident (76-100%)
R_2rAZ2F3F2ZPga2r,Exp,Fru,5,NumClust,4,2,7,13,-9,9,0.6923076923076923,1,Somewhat confident (51-75%)
R_wKV9nbIUCP5MzQZ,Exp,Fru,5,NumClust,16,1,4,13,3,3,0.23076923076923078,0.6020599913279624,Somewhat doubtful (26-50%)
R_ZmlQ2N26h7pEuxH,Exp,Fru,5,NumClust,3,3,4,13,-10,10,0.7692307692307693,1.0413926851582251,Somewhat doubtful (26-50%)
R_2wNz3AAq5pfflZO,Exp,Fru,5,NumClust,15,2,8,13,2,2,0.15384615384615385,0.47712125471966244,Somewhat confident (51-75%)
R_1DThCTaVVxIaVlb,Exp,Fru,5,NumClust,5,1,7,13,-8,8,0.6153846153846154,0.9542425094393249,Very doubtful (0-25%)
R_cH18pLcgs9UgwwN,Exp,Fru,5,NumClust,3,2,8,13,-10,10,0.7692307692307693,1.0413926851582251,Somewhat confident (51-75%)
R_3RwIKIxwY9T7pCI,Exp,Fru,5,NumClust,20,3,7,13,7,7,0.5384615384615384,0.9030899869919435,Very doubtful (0-25%)
R_Y5Ggj3eoMPs9RTj,Exp,Fru,5,NumClust,9,1,4,13,-4,4,0.3076923076923077,0.6989700043360189,Somewhat doubtful (26-50%)
R_3O8Q3z1pzhtJbr1,Exp,Fru,5,NumClust,30,3,8,13,17,17,1.3076923076923077,1.255272505103306,Very doubtful (0-25%)
R_XY9eVCdDpAjTGAV,Exp,Fru,5,NumClust,13,1,6,13,0,0,0,0,Somewhat doubtful (26-50%)
R_DBoIJSJDhA9piRH,Exp,Fru,5,NumClust,10,2,5,13,-3,3,0.23076923076923078,0.6020599913279624,Somewhat doubtful (26-50%)
R_3CTKri9Y94eHqT3,Exp,Fru,5,NumClust,4,2,6,13,-9,9,0.6923076923076923,1,Somewhat doubtful (26-50%)
R_1Ipk9SSdumQvSe7,Exp,Fru,5,NumClust,30,1,7,13,17,17,1.3076923076923077,1.255272505103306,Somewhat doubtful (26-50%)
R_1JCnfta5XzxqeEd,Exp,Fru,5,NumClust,230,3,2,13,217,217,16.692307692307693,2.3384564936046046,Somewhat doubtful (26-50%)
R_1QaxkmE6mTWEQIO,Exp,Fru,5,NumClust,1,1,2,13,-12,12,0.9230769230769231,1.1139433523068367,Somewhat doubtful (26-50%)
R_XTcjGzH82xO6Lu1,Exp,Fru,5,NumClust,10,3,3,13,-3,3,0.23076923076923078,0.6020599913279624,Somewhat doubtful (26-50%)
R_1GB8xZXRZM0Oy0Y,Exp,Fru,5,NumClust,3,3,2,13,-10,10,0.7692307692307693,1.0413926851582251,Somewhat confident (51-75%)
R_Bs11SSt09nrSQO5,Exp,Fru,5,NumClust,3,3,5,13,-10,10,0.7692307692307693,1.0413926851582251,Very doubtful (0-25%)
R_1kFzF5CdxxcjcKP,Exp,Fru,5,NumClust,7,1,5,13,-6,6,0.46153846153846156,0.8450980400142568,Somewhat confident (51-75%)
R_XBtWGf8c8Hj9wpX,Exp,Fru,5,NumClust,2,1,4,13,-11,11,0.8461538461538461,1.0791812460476249,Somewhat confident (51-75%)
R_2dWr30aSFW8dlt7,Exp,Fru,5,NumClust,45,2,8,13,32,32,2.4615384615384617,1.5185139398778875,Somewhat confident (51-75%)
R_6tam4RCMZmdjucV,Exp,Fru,5,NumClust,12,3,6,13,-1,1,0.07692307692307693,0.3010299956639812,Somewhat doubtful (26-50%)
R_cvFkolz8suKryTL,Exp,Fru,5,NumClust,2,1,8,13,-11,11,0.8461538461538461,1.0791812460476249,Somewhat doubtful (26-50%)
R_23f95a8Txh2hdwQ,Exp,Fru,5,NumClust,12,2,9,13,-1,1,0.07692307692307693,0.3010299956639812,Very doubtful (0-25%)
R_1mIZmpvmIGF43SN,Exp,Fru,5,NumClust,7,2,4,13,-6,6,0.46153846153846156,0.8450980400142568,Somewhat doubtful (26-50%)
R_1LHhgNJjyzBOJJY,Exp,Fru,5,NumClust,7,2,4,13,-6,6,0.46153846153846156,0.8450980400142568,Very doubtful (0-25%)
R_3qs9yi3ZcaFq1GE,Exp,Fru,5,NumClust,6,1,5,13,-7,7,0.5384615384615384,0.9030899869919435,Very doubtful (0-25%)
R_2918hK92W6Mw5Qd,Exp,Fru,5,NumClust,7,2,3,13,-6,6,0.46153846153846156,0.8450980400142568,Somewhat doubtful (26-50%)
R_1ie4ctyz3ZODh4f,Exp,Fru,5,NumClust,6,1,1,13,-7,7,0.5384615384615384,0.9030899869919435,Very doubtful (0-25%)
R_3QSkDYQsbLiAxnE,Exp,Fru,5,NumClust,6,1,9,13,-7,7,0.5384615384615384,0.9030899869919435,Very doubtful (0-25%)
R_2QgPR0gYQzdYc9M,Exp,Fru,5,NumClust,3,3,6,13,-10,10,0.7692307692307693,1.0413926851582251,Very doubtful (0-25%)
R_24ph2C61HRsePRF,Exp,Fru,5,NumClust,10,2,7,13,-3,3,0.23076923076923078,0.6020599913279624,Very doubtful (0-25%)
R_3futJBati9XEbZm,Exp,Fru,5,NumClust,5,2,2,13,-8,8,0.6153846153846154,0.9542425094393249,Somewhat doubtful (26-50%)
R_3hhaM1YflzAxfDG,Exp,Fru,5,NumClust,5,3,1,13,-8,8,0.6153846153846154,0.9542425094393249,Somewhat doubtful (26-50%)
R_3QSQuYAtgZIRnLt,Exp,Fru,5,NumClust,2,3,1,13,-11,11,0.8461538461538461,1.0791812460476249,Very doubtful (0-25%)
R_bxroetwif03JQNr,Exp,Fru,5,NumClust,3,1,7,13,-10,10,0.7692307692307693,1.0413926851582251,Somewhat confident (51-75%)
R_1QaOO8XY3sgRHQV,Exp,Fru,5,NumClust,8,1,5,13,-5,5,0.38461538461538464,0.7781512503836436,Somewhat doubtful (26-50%)
R_7WdjpBbEUj9CRDb,Exp,Fru,5,NumClust,40,1,8,13,27,27,2.076923076923077,1.4471580313422192,Very doubtful (0-25%)
R_2WMUAsnokqNxsOV,Exp,Fru,5,LargeClust1,45,3,3,16.304347826086957,28.695652173913043,28.695652173913043,1.76,1.4726928676639397,NA
R_3GdnRkmSzjZ58A0,Exp,Fru,5,LargeClust1,54,2,7,16.304347826086957,37.69565217391305,37.69565217391305,2.3120000000000003,1.58766217062732,NA
R_1rPtCMbyqrU5Z2h,Exp,Fru,5,LargeClust1,35,2,8,16.304347826086957,18.695652173913043,18.695652173913043,1.1466666666666665,1.294370365995239,NA
R_XkbwE1B3htcCeid,Exp,Fru,5,LargeClust1,30,1,3,16.304347826086957,13.695652173913043,13.695652173913043,0.84,1.1671888642600619,NA
R_1jJmOvG7P033AiM,Exp,Fru,5,LargeClust1,64,2,3,16.304347826086957,47.69565217391305,47.69565217391305,2.9253333333333336,1.6874901866525887,NA
R_3KMZz1NJNATktGf,Exp,Fru,5,LargeClust1,51,1,1,16.304347826086957,34.69565217391305,34.69565217391305,2.128,1.5526153211018479,NA
R_1CCLd4CF9aUNo28,Exp,Fru,5,LargeClust1,70,2,7,16.304347826086957,53.69565217391305,53.69565217391305,3.2933333333333334,1.7379528050916573,NA
R_3Eo4gV47CYM4SXZ,Exp,Fru,5,LargeClust1,38,1,7,16.304347826086957,21.695652173913043,21.695652173913043,1.3306666666666667,1.3559426669846693,NA
R_1JLLwtmVpef0qBe,Exp,Fru,5,LargeClust1,41,3,9,16.304347826086957,24.695652173913043,24.695652173913043,1.5146666666666666,1.4098596448636624,NA
R_1CBKkVHYTC9kS8E,Exp,Fru,5,LargeClust1,18,3,9,16.304347826086957,1.695652173913043,1.695652173913043,0.10399999999999997,0.43066385348066094,NA
R_2qaZUTIJGznUvoz,Exp,Fru,5,LargeClust1,1,2,6,16.304347826086957,-15.304347826086957,15.304347826086957,0.9386666666666666,1.212303431710126,NA
R_2rAZ2F3F2ZPga2r,Exp,Fru,5,LargeClust1,25,2,5,16.304347826086957,8.695652173913043,8.695652173913043,0.5333333333333333,0.9865770270305678,NA
R_wKV9nbIUCP5MzQZ,Exp,Fru,5,LargeClust1,40,1,6,16.304347826086957,23.695652173913043,23.695652173913043,1.4533333333333334,1.392620499693426,NA
R_ZmlQ2N26h7pEuxH,Exp,Fru,5,LargeClust1,17,3,6,16.304347826086957,0.695652173913043,0.695652173913043,0.04266666666666664,0.2293367710089062,NA
R_2wNz3AAq5pfflZO,Exp,Fru,5,LargeClust1,20,2,7,16.304347826086957,3.695652173913043,3.695652173913043,0.22666666666666663,0.6716959194693568,NA
R_1DThCTaVVxIaVlb,Exp,Fru,5,LargeClust1,81,1,4,16.304347826086957,64.69565217391305,64.69565217391305,3.968,1.8175366283214325,NA
R_cH18pLcgs9UgwwN,Exp,Fru,5,LargeClust1,5,2,3,16.304347826086957,-11.304347826086957,11.304347826086957,0.6933333333333334,1.0900585995066974,NA
R_3RwIKIxwY9T7pCI,Exp,Fru,5,LargeClust1,34,3,5,16.304347826086957,17.695652173913043,17.695652173913043,1.0853333333333333,1.2717406195619936,NA
R_Y5Ggj3eoMPs9RTj,Exp,Fru,5,LargeClust1,37,1,6,16.304347826086957,20.695652173913043,20.695652173913043,1.2693333333333332,1.3363727096057971,NA
R_3O8Q3z1pzhtJbr1,Exp,Fru,5,LargeClust1,31,3,2,16.304347826086957,14.695652173913043,14.695652173913043,0.9013333333333333,1.195779365888065,NA
R_XY9eVCdDpAjTGAV,Exp,Fru,5,LargeClust1,45,1,3,16.304347826086957,28.695652173913043,28.695652173913043,1.76,1.4726928676639397,NA
R_DBoIJSJDhA9piRH,Exp,Fru,5,LargeClust1,51,2,8,16.304347826086957,34.69565217391305,34.69565217391305,2.128,1.5526153211018479,NA
R_3CTKri9Y94eHqT3,Exp,Fru,5,LargeClust1,35,2,9,16.304347826086957,18.695652173913043,18.695652173913043,1.1466666666666665,1.294370365995239,NA
R_1Ipk9SSdumQvSe7,Exp,Fru,5,LargeClust1,39,1,2,16.304347826086957,22.695652173913043,22.695652173913043,1.392,1.3746686662590495,NA
R_1JCnfta5XzxqeEd,Exp,Fru,5,LargeClust1,20,3,5,16.304347826086957,3.695652173913043,3.695652173913043,0.22666666666666663,0.6716959194693568,NA
R_1QaxkmE6mTWEQIO,Exp,Fru,5,LargeClust1,54,1,3,16.304347826086957,37.69565217391305,37.69565217391305,2.3120000000000003,1.58766217062732,NA
R_XTcjGzH82xO6Lu1,Exp,Fru,5,LargeClust1,29,3,8,16.304347826086957,12.695652173913043,12.695652173913043,0.7786666666666666,1.1365827177720076,NA
R_1GB8xZXRZM0Oy0Y,Exp,Fru,5,LargeClust1,40,3,3,16.304347826086957,23.695652173913043,23.695652173913043,1.4533333333333334,1.392620499693426,NA
R_Bs11SSt09nrSQO5,Exp,Fru,5,LargeClust1,81,3,8,16.304347826086957,64.69565217391305,64.69565217391305,3.968,1.8175366283214325,NA
R_1kFzF5CdxxcjcKP,Exp,Fru,5,LargeClust1,61,1,1,16.304347826086957,44.69565217391305,44.69565217391305,2.7413333333333334,1.6598748800106493,NA
R_XBtWGf8c8Hj9wpX,Exp,Fru,5,LargeClust1,54,1,8,16.304347826086957,37.69565217391305,37.69565217391305,2.3120000000000003,1.58766217062732,NA
R_2dWr30aSFW8dlt7,Exp,Fru,5,LargeClust1,33,2,4,16.304347826086957,16.695652173913043,16.695652173913043,1.024,1.247866573207627,NA
R_6tam4RCMZmdjucV,Exp,Fru,5,LargeClust1,32,3,8,16.304347826086957,15.695652173913043,15.695652173913043,0.9626666666666666,1.2226033883499379,NA
R_cvFkolz8suKryTL,Exp,Fru,5,LargeClust1,15,1,7,16.304347826086957,-1.304347826086957,1.304347826086957,0.08000000000000003,0.36254803358319626,NA
R_23f95a8Txh2hdwQ,Exp,Fru,5,LargeClust1,45,2,5,16.304347826086957,28.695652173913043,28.695652173913043,1.76,1.4726928676639397,NA
R_1mIZmpvmIGF43SN,Exp,Fru,5,LargeClust1,25,2,1,16.304347826086957,8.695652173913043,8.695652173913043,0.5333333333333333,0.9865770270305678,NA
R_1LHhgNJjyzBOJJY,Exp,Fru,5,LargeClust1,30,2,5,16.304347826086957,13.695652173913043,13.695652173913043,0.84,1.1671888642600619,NA
R_3qs9yi3ZcaFq1GE,Exp,Fru,5,LargeClust1,40,1,7,16.304347826086957,23.695652173913043,23.695652173913043,1.4533333333333334,1.392620499693426,NA
R_2918hK92W6Mw5Qd,Exp,Fru,5,LargeClust1,62,2,9,16.304347826086957,45.69565217391305,45.69565217391305,2.8026666666666666,1.6692764453459439,NA
R_1ie4ctyz3ZODh4f,Exp,Fru,5,LargeClust1,60,1,3,16.304347826086957,43.69565217391305,43.69565217391305,2.68,1.650265278641664,NA
R_3QSkDYQsbLiAxnE,Exp,Fru,5,LargeClust1,44,1,2,16.304347826086957,27.695652173913043,27.695652173913043,1.6986666666666665,1.4578160995242757,NA
R_2QgPR0gYQzdYc9M,Exp,Fru,5,LargeClust1,20,3,3,16.304347826086957,3.695652173913043,3.695652173913043,0.22666666666666663,0.6716959194693568,NA
R_24ph2C61HRsePRF,Exp,Fru,5,LargeClust1,25,2,6,16.304347826086957,8.695652173913043,8.695652173913043,0.5333333333333333,0.9865770270305678,NA
R_3futJBati9XEbZm,Exp,Fru,5,LargeClust1,61,2,3,16.304347826086957,44.69565217391305,44.69565217391305,2.7413333333333334,1.6598748800106493,NA
R_3hhaM1YflzAxfDG,Exp,Fru,5,LargeClust1,8,3,7,16.304347826086957,-8.304347826086957,8.304347826086957,0.5093333333333333,0.968685937331598,NA
R_3QSQuYAtgZIRnLt,Exp,Fru,5,LargeClust1,20,3,9,16.304347826086957,3.695652173913043,3.695652173913043,0.22666666666666663,0.6716959194693568,NA
R_bxroetwif03JQNr,Exp,Fru,5,LargeClust1,70,1,9,16.304347826086957,53.69565217391305,53.69565217391305,3.2933333333333334,1.7379528050916573,NA
R_1QaOO8XY3sgRHQV,Exp,Fru,5,LargeClust1,70,1,2,16.304347826086957,53.69565217391305,53.69565217391305,3.2933333333333334,1.7379528050916573,NA
R_7WdjpBbEUj9CRDb,Exp,Fru,5,LargeClust1,80,1,6,16.304347826086957,63.69565217391305,63.69565217391305,3.9066666666666667,1.810875095192267,NA
R_2WMUAsnokqNxsOV,Exp,Fru,5,NumNodes,100,3,1,184,-84,84,0.45652173913043476,1.9294189257142926,NA
R_3GdnRkmSzjZ58A0,Exp,Fru,5,NumNodes,30,2,9,184,-154,154,0.8369565217391305,2.1903316981702914,NA
R_1rPtCMbyqrU5Z2h,Exp,Fru,5,NumNodes,120,2,2,184,-64,64,0.34782608695652173,1.8129133566428555,NA
R_XkbwE1B3htcCeid,Exp,Fru,5,NumNodes,60,1,7,184,-124,124,0.6739130434782609,2.0969100130080562,NA
R_1jJmOvG7P033AiM,Exp,Fru,5,NumNodes,104,2,6,184,-80,80,0.43478260869565216,1.9084850188786497,NA
R_3KMZz1NJNATktGf,Exp,Fru,5,NumNodes,40,1,2,184,-144,144,0.782608695652174,2.161368002234975,NA
R_1CCLd4CF9aUNo28,Exp,Fru,5,NumNodes,211,2,1,184,27,27,0.14673913043478262,1.4471580313422192,NA
R_3Eo4gV47CYM4SXZ,Exp,Fru,5,NumNodes,130,1,8,184,-54,54,0.29347826086956524,1.7403626894942439,NA
R_1JLLwtmVpef0qBe,Exp,Fru,5,NumNodes,80,3,5,184,-104,104,0.5652173913043478,2.0211892990699383,NA
R_1CBKkVHYTC9kS8E,Exp,Fru,5,NumNodes,170,3,5,184,-14,14,0.07608695652173914,1.1760912590556813,NA
R_2qaZUTIJGznUvoz,Exp,Fru,5,NumNodes,146,2,9,184,-38,38,0.20652173913043478,1.591064607026499,NA
R_2rAZ2F3F2ZPga2r,Exp,Fru,5,NumNodes,200,2,4,184,16,16,0.08695652173913043,1.2304489213782739,NA
R_wKV9nbIUCP5MzQZ,Exp,Fru,5,NumNodes,128,1,3,184,-56,56,0.30434782608695654,1.7558748556724915,NA
R_ZmlQ2N26h7pEuxH,Exp,Fru,5,NumNodes,80,3,5,184,-104,104,0.5652173913043478,2.0211892990699383,NA
R_2wNz3AAq5pfflZO,Exp,Fru,5,NumNodes,140,2,6,184,-44,44,0.2391304347826087,1.6532125137753437,NA
R_1DThCTaVVxIaVlb,Exp,Fru,5,NumNodes,300,1,8,184,116,116,0.6304347826086957,2.0681858617461617,NA
R_cH18pLcgs9UgwwN,Exp,Fru,5,NumNodes,180,2,6,184,-4,4,0.021739130434782608,0.6989700043360189,NA
R_3RwIKIxwY9T7pCI,Exp,Fru,5,NumNodes,199,3,4,184,15,15,0.08152173913043478,1.2041199826559248,NA
R_Y5Ggj3eoMPs9RTj,Exp,Fru,5,NumNodes,134,1,3,184,-50,50,0.2717391304347826,1.7075701760979363,NA
R_3O8Q3z1pzhtJbr1,Exp,Fru,5,NumNodes,335,3,4,184,151,151,0.8206521739130435,2.1818435879447726,NA
R_XY9eVCdDpAjTGAV,Exp,Fru,5,NumNodes,140,1,1,184,-44,44,0.2391304347826087,1.6532125137753437,NA
R_DBoIJSJDhA9piRH,Exp,Fru,5,NumNodes,100,2,9,184,-84,84,0.45652173913043476,1.9294189257142926,NA
R_3CTKri9Y94eHqT3,Exp,Fru,5,NumNodes,120,2,7,184,-64,64,0.34782608695652173,1.8129133566428555,NA
R_1Ipk9SSdumQvSe7,Exp,Fru,5,NumNodes,240,1,6,184,56,56,0.30434782608695654,1.7558748556724915,NA
R_1JCnfta5XzxqeEd,Exp,Fru,5,NumNodes,180,3,6,184,-4,4,0.021739130434782608,0.6989700043360189,NA
R_1QaxkmE6mTWEQIO,Exp,Fru,5,NumNodes,130,1,1,184,-54,54,0.29347826086956524,1.7403626894942439,NA
R_XTcjGzH82xO6Lu1,Exp,Fru,5,NumNodes,200,3,7,184,16,16,0.08695652173913043,1.2304489213782739,NA
R_1GB8xZXRZM0Oy0Y,Exp,Fru,5,NumNodes,120,3,9,184,-64,64,0.34782608695652173,1.8129133566428555,NA
R_Bs11SSt09nrSQO5,Exp,Fru,5,NumNodes,100,3,7,184,-84,84,0.45652173913043476,1.9294189257142926,NA
R_1kFzF5CdxxcjcKP,Exp,Fru,5,NumNodes,130,1,2,184,-54,54,0.29347826086956524,1.7403626894942439,NA
R_XBtWGf8c8Hj9wpX,Exp,Fru,5,NumNodes,145,1,9,184,-39,39,0.21195652173913043,1.6020599913279623,NA
R_2dWr30aSFW8dlt7,Exp,Fru,5,NumNodes,90,2,2,184,-94,94,0.5108695652173914,1.9777236052888478,NA
R_6tam4RCMZmdjucV,Exp,Fru,5,NumNodes,100,3,3,184,-84,84,0.45652173913043476,1.9294189257142926,NA
R_cvFkolz8suKryTL,Exp,Fru,5,NumNodes,250,1,9,184,66,66,0.358695652173913,1.8260748027008264,NA
R_23f95a8Txh2hdwQ,Exp,Fru,5,NumNodes,100,2,4,184,-84,84,0.45652173913043476,1.9294189257142926,NA
R_1mIZmpvmIGF43SN,Exp,Fru,5,NumNodes,160,2,8,184,-24,24,0.13043478260869565,1.3979400086720377,NA
R_1LHhgNJjyzBOJJY,Exp,Fru,5,NumNodes,235,2,6,184,51,51,0.27717391304347827,1.7160033436347992,NA
R_3qs9yi3ZcaFq1GE,Exp,Fru,5,NumNodes,120,1,8,184,-64,64,0.34782608695652173,1.8129133566428555,NA
R_2918hK92W6Mw5Qd,Exp,Fru,5,NumNodes,81,2,1,184,-103,103,0.5597826086956522,2.0170333392987803,NA
R_1ie4ctyz3ZODh4f,Exp,Fru,5,NumNodes,60,1,8,184,-124,124,0.6739130434782609,2.0969100130080562,NA
R_3QSkDYQsbLiAxnE,Exp,Fru,5,NumNodes,75,1,3,184,-109,109,0.592391304347826,2.041392685158225,NA
R_2QgPR0gYQzdYc9M,Exp,Fru,5,NumNodes,200,3,9,184,16,16,0.08695652173913043,1.2304489213782739,NA
R_24ph2C61HRsePRF,Exp,Fru,5,NumNodes,75,2,5,184,-109,109,0.592391304347826,2.041392685158225,NA
R_3futJBati9XEbZm,Exp,Fru,5,NumNodes,60,2,4,184,-124,124,0.6739130434782609,2.0969100130080562,NA
R_3hhaM1YflzAxfDG,Exp,Fru,5,NumNodes,27,3,3,184,-157,157,0.8532608695652174,2.1986570869544226,NA
R_3QSQuYAtgZIRnLt,Exp,Fru,5,NumNodes,100,3,8,184,-84,84,0.45652173913043476,1.9294189257142926,NA
R_bxroetwif03JQNr,Exp,Fru,5,NumNodes,80,1,8,184,-104,104,0.5652173913043478,2.0211892990699383,NA
R_1QaOO8XY3sgRHQV,Exp,Fru,5,NumNodes,120,1,6,184,-64,64,0.34782608695652173,1.8129133566428555,NA
R_7WdjpBbEUj9CRDb,Exp,Fru,5,NumNodes,65,1,2,184,-119,119,0.6467391304347826,2.0791812460476247,NA
R_2WMUAsnokqNxsOV,Exp,Fru,5,AvgDeg,3,3,8,2.6739130434782608,0.32608695652173925,0.32608695652173925,0.12195121951219517,0.12257200332919299,NA
R_3GdnRkmSzjZ58A0,Exp,Fru,5,AvgDeg,2,2,2,2.6739130434782608,-0.6739130434782608,0.6739130434782608,0.25203252032520324,0.22373289349090777,NA
R_1rPtCMbyqrU5Z2h,Exp,Fru,5,AvgDeg,3,2,1,2.6739130434782608,0.32608695652173925,0.32608695652173925,0.12195121951219517,0.12257200332919299,NA
R_XkbwE1B3htcCeid,Exp,Fru,5,AvgDeg,4,1,9,2.6739130434782608,1.3260869565217392,1.3260869565217392,0.4959349593495936,0.36662594600363557,NA
R_1jJmOvG7P033AiM,Exp,Fru,5,AvgDeg,2,2,2,2.6739130434782608,-0.6739130434782608,0.6739130434782608,0.25203252032520324,0.22373289349090777,NA
R_3KMZz1NJNATktGf,Exp,Fru,5,AvgDeg,6,1,6,2.6739130434782608,3.3260869565217392,3.3260869565217392,1.2439024390243902,0.6360952447281326,NA
