Condition,Dataset,MaxValue,NodeID,NodeXOriginal,NodeYOriginal,NodeXAdjusted,NodeYAdjusted,NodeValue,Task,NodeRank,correct
Col,7,20081.76153013656,Ctrl_7_296.8_203.6,296.8,203.6,618.3333333333334,424.1666666666667,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_114.9_290.2,114.9,290.2,239.375,604.5833333333334,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_315_253.2,315,253.2,656.25,527.5,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_236.4_330.7,236.4,330.7,492.5,688.9583333333334,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_94.2_238.8,94.2,238.8,196.25,497.5,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_113.1_230.1,113.1,230.1,235.625,479.375,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_142.1_280,142.1,280,296.0416666666667,583.3333333333334,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_188.8_265.3,188.8,265.3,393.3333333333333,552.7083333333334,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_54.4_45.5,54.4,45.5,113.33333333333333,94.79166666666667,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_299_50,299,50,622.9166666666666,104.16666666666667,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_244.2_78.7,244.2,78.7,508.75,163.95833333333334,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_171.3_259,171.3,259,356.875,539.5833333333334,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_53.2_104.6,53.2,104.6,110.83333333333333,217.91666666666666,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_242.9_56.4,242.9,56.4,506.0416666666667,117.5,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_248_49.4,248,49.4,516.6666666666666,102.91666666666667,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_19.4_90.9,19.4,90.9,40.416666666666664,189.375,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_255.6_49.7,255.6,49.7,532.5,103.54166666666667,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_214.1_313.5,214.1,313.5,446.0416666666667,653.125,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_303_274.7,303,274.7,631.25,572.2916666666666,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_307.8_263.5,307.8,263.5,641.25,548.9583333333334,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_77.2_30.8,77.2,30.8,160.83333333333334,64.16666666666667,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_43.4_53.8,43.4,53.8,90.41666666666667,112.08333333333333,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_265.6_56.6,265.6,56.6,553.3333333333334,117.91666666666667,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_321.9_232.9,321.9,232.9,670.625,485.2083333333333,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_84.8_253.6,84.8,253.6,176.66666666666666,528.3333333333334,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_160.5_260.8,160.5,260.8,334.375,543.3333333333334,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_100.7_244.8,100.7,244.8,209.79166666666666,510,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_107.6_270.4,107.6,270.4,224.16666666666666,563.3333333333334,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_101_253.4,101,253.4,210.41666666666666,527.9166666666666,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_161.8_217.8,161.8,217.8,337.0833333333333,453.75,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_152_286.4,152,286.4,316.6666666666667,596.6666666666666,0,BC,33,FALSE
Col,7,20081.76153013656,Ctrl_7_103.9_55.5,103.9,55.5,216.45833333333334,115.625,0,BC,33,FALSE
Col,8,40976.5,Ctrl_8_289.7_228.8,289.7,228.8,603.5416666666666,476.6666666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_265.4_120.4,265.4,120.4,552.9166666666666,250.83333333333334,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_97.4_290.9,97.4,290.9,202.91666666666666,606.0416666666666,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_98.5_232.7,98.5,232.7,205.20833333333334,484.7916666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_142.3_141.8,142.3,141.8,296.4583333333333,295.4166666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_181.9_185.5,181.9,185.5,378.9583333333333,386.4583333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_171.6_155.2,171.6,155.2,357.5,323.3333333333333,319,BC,63,FALSE
Col,8,40976.5,Ctrl_8_284.7_72.6,284.7,72.6,593.125,151.25,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_236.7_43.5,236.7,43.5,493.125,90.625,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_119_279.2,119,279.2,247.91666666666666,581.6666666666666,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_127.8_298.3,127.8,298.3,266.25,621.4583333333334,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_240.7_192.1,240.7,192.1,501.4583333333333,400.2083333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_207.4_204.1,207.4,204.1,432.0833333333333,425.2083333333333,411,BC,62,FALSE
Col,8,40976.5,Ctrl_8_257.8_79.5,257.8,79.5,537.0833333333334,165.625,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_175.7_195.4,175.7,195.4,366.0416666666667,407.0833333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_121.3_219.8,121.3,219.8,252.70833333333334,457.9166666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_47.5_189.2,47.5,189.2,98.95833333333333,394.1666666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_166.1_157.7,166.1,157.7,346.0416666666667,328.5416666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_107.4_240.4,107.4,240.4,223.75,500.8333333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_229_126.3,229,126.3,477.0833333333333,263.125,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_198.4_187.7,198.4,187.7,413.3333333333333,391.0416666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_82.1_228.1,82.1,228.1,171.04166666666666,475.2083333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_38.1_200.6,38.1,200.6,79.375,417.9166666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_138.4_157.4,138.4,157.4,288.3333333333333,327.9166666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_168.1_180.1,168.1,180.1,350.2083333333333,375.2083333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_290.5_136.1,290.5,136.1,605.2083333333334,283.5416666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_170.3_173.9,170.3,173.9,354.7916666666667,362.2916666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_133.7_229.4,133.7,229.4,278.5416666666667,477.9166666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_192.6_156.2,192.6,156.2,401.25,325.4166666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_101.5_274.9,101.5,274.9,211.45833333333334,572.7083333333334,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_135.1_176.2,135.1,176.2,281.4583333333333,367.0833333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_121.3_313.5,121.3,313.5,252.70833333333334,653.125,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_246.3_213.8,246.3,213.8,513.125,445.4166666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_265.5_72.5,265.5,72.5,553.125,151.04166666666666,1575,BC,44,FALSE
Col,8,40976.5,Ctrl_8_155.8_175.5,155.8,175.5,324.5833333333333,365.625,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_122.6_140.1,122.6,140.1,255.41666666666666,291.875,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_230.2_42,230.2,42,479.5833333333333,87.5,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_162.2_157.3,162.2,157.3,337.9166666666667,327.7083333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_86.3_214.2,86.3,214.2,179.79166666666666,446.25,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_210.8_139.8,210.8,139.8,439.1666666666667,291.25,14991,BC,8,FALSE
Col,8,40976.5,Ctrl_8_168.2_161.3,168.2,161.3,350.4166666666667,336.0416666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_222.5_220.8,222.5,220.8,463.5416666666667,460,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_226.5_50.1,226.5,50.1,471.875,104.375,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_175_165.8,175,165.8,364.5833333333333,345.4166666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_317.3_249,317.3,249,661.0416666666666,518.75,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_257.4_95.5,257.4,95.5,536.25,198.95833333333334,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_145.1_278.6,145.1,278.6,302.2916666666667,580.4166666666666,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_155.7_171.1,155.7,171.1,324.375,356.4583333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_135.8_312.5,135.8,312.5,282.9166666666667,651.0416666666666,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_134.2_215.7,134.2,215.7,279.5833333333333,449.375,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_290.4_213.6,290.4,213.6,605,445,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_18.4_181.8,18.4,181.8,38.333333333333336,378.75,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_89.2_201.6,89.2,201.6,185.83333333333334,420,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_175.6_168.6,175.6,168.6,365.8333333333333,351.25,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_58.7_222.5,58.7,222.5,122.29166666666667,463.5416666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_310.6_235.6,310.6,235.6,647.0833333333334,490.8333333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_82.1_186.4,82.1,186.4,171.04166666666666,388.3333333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_173.1_161,173.1,161,360.625,335.4166666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_148.4_200.6,148.4,200.6,309.1666666666667,417.9166666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_228.9_105.6,228.9,105.6,476.875,220,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_159.3_159.5,159.3,159.5,331.875,332.2916666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_228.1_114.8,228.1,114.8,475.2083333333333,239.16666666666666,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_163.4_131.3,163.4,131.3,340.4166666666667,273.5416666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_146.3_214.2,146.3,214.2,304.7916666666667,446.25,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_310.6_248.8,310.6,248.8,647.0833333333334,518.3333333333334,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_173.3_173.4,173.3,173.4,361.0416666666667,361.25,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_130.4_270.4,130.4,270.4,271.6666666666667,563.3333333333334,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_250.8_211.9,250.8,211.9,522.5,441.4583333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_157.9_140.4,157.9,140.4,328.9583333333333,292.5,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_121.6_282.4,121.6,282.4,253.33333333333334,588.3333333333334,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_336.8_226.9,336.8,226.9,701.6666666666666,472.7083333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_93.8_223.3,93.8,223.3,195.41666666666666,465.2083333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_171.2_163.9,171.2,163.9,356.6666666666667,341.4583333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_291.9_129.3,291.9,129.3,608.125,269.375,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_277.6_131.4,277.6,131.4,578.3333333333334,273.75,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_152.8_141.3,152.8,141.3,318.3333333333333,294.375,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_160_128.9,160,128.9,333.3333333333333,268.5416666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_172.1_167.7,172.1,167.7,358.5416666666667,349.375,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_168.6_170.4,168.6,170.4,351.25,355,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_110.2_247.6,110.2,247.6,229.58333333333334,515.8333333333334,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_72.4_213.7,72.4,213.7,150.83333333333334,445.2083333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_305.8_244.8,305.8,244.8,637.0833333333334,510,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_248_54,248,54,516.6666666666666,112.5,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_302.1_209.1,302.1,209.1,629.375,435.625,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_246.3_88.3,246.3,88.3,513.125,183.95833333333334,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_138.6_181.2,138.6,181.2,288.75,377.5,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_174.5_163.2,174.5,163.2,363.5416666666667,340,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_146.6_80,146.6,80,305.4166666666667,166.66666666666666,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_44.7_194.6,44.7,194.6,93.125,405.4166666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_163.6_177.7,163.6,177.7,340.8333333333333,370.2083333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_163.8_159.7,163.8,159.7,341.25,332.7083333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_140.3_308.7,140.3,308.7,292.2916666666667,643.125,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_158.5_173.7,158.5,173.7,330.2083333333333,361.875,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_272.8_199.7,272.8,199.7,568.3333333333334,416.0416666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_280.5_113.3,280.5,113.3,584.375,236.04166666666666,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_84_255.8,84,255.8,175,532.9166666666666,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_153.7_173,153.7,173,320.2083333333333,360.4166666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_161.2_175.9,161.2,175.9,335.8333333333333,366.4583333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_170.4_176.3,170.4,176.3,355,367.2916666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_142.6_215.4,142.6,215.4,297.0833333333333,448.75,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_221.1_35.2,221.1,35.2,460.625,73.33333333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_26.1_208,26.1,208,54.375,433.3333333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_121.7_173.6,121.7,173.6,253.54166666666666,361.6666666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_171.1_159.3,171.1,159.3,356.4583333333333,331.875,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_80.5_251.9,80.5,251.9,167.70833333333334,524.7916666666666,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_153.6_163.6,153.6,163.6,320,340.8333333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_280.3_82.6,280.3,82.6,583.9583333333334,172.08333333333334,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_303_135.5,303,135.5,631.25,282.2916666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_158.2_177.5,158.2,177.5,329.5833333333333,369.7916666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_232.2_205,232.2,205,483.75,427.0833333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_59.5_226.7,59.5,226.7,123.95833333333333,472.2916666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_212.1_199.4,212.1,199.4,441.875,415.4166666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_254.1_85.8,254.1,85.8,529.375,178.75,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_218.3_43.2,218.3,43.2,454.7916666666667,90,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_157.3_163.9,157.3,163.9,327.7083333333333,341.4583333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_153.3_168.2,153.3,168.2,319.375,350.4166666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_336.2_240.7,336.2,240.7,700.4166666666666,501.4583333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_166.4_175.7,166.4,175.7,346.6666666666667,366.0416666666667,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_168.6_157.9,168.6,157.9,351.25,328.9583333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_156_166.9,156,166.9,325,347.7083333333333,0,BC,76,FALSE
Col,8,40976.5,Ctrl_8_219.2_222.4,219.2,222.4,456.6666666666667,463.3333333333333,0,BC,76,FALSE
Col,9,28300.56447421692,Ctrl_9_88.2_246.9,88.2,246.9,183.75,514.375,0,BC,107,FALSE
Col,9,28300.56447421692,Ctrl_9_49.3_270.3,49.3,270.3,102.70833333333333,563.125,0.5,BC,104,FALSE
Col,9,28300.56447421692,Ctrl_9_80.2_254.4,80.2,254.4,167.08333333333334,530,0,BC,107,FALSE
Col,9,28300.56447421692,Ctrl_9_228.2_253.8,228.2,253.8,475.4166666666667,528.75,0,BC,107,FALSE
Col,9,28300.56447421692,Ctrl_9_199.3_131.5,199.3,131.5,415.2083333333333,273.9583333333333,6516.8502688488015,BC,15,FALSE
Col,9,28300.56447421692,Ctrl_9_190.7_245.4,190.7,245.4,397.2916666666667,511.25,769.2523809523806,BC,56,FALSE
Col,9,28300.56447421692,Ctrl_9_133.2_202.8,133.2,202.8,277.5,422.5,0,BC,107,FALSE
Col,9,28300.56447421692,Ctrl_9_89.4_316.3,89.4,316.3,186.25,658.9583333333334,0,BC,107,FALSE
Col,9,28300.56447421692,Ctrl_9_182.9_288.9,182.9,288.9,381.0416666666667,601.875,2,BC,97,FALSE
Col,9,28300.56447421692,Ctrl_9_300.2_260.6,300.2,260.6,625.4166666666666,542.9166666666666,0,BC,107,FALSE
Col,9,28300.56447421692,Ctrl_9_264.2_94.6,264.2,94.6,550.4166666666666,197.08333333333334,0,BC,107,FALSE
Col,9,28300.56447421692,Ctrl_9_201.6_210.1,201.6,210.1,420,437.7083333333333,2988.0367878853212,BC,28,FALSE
Col,9,28300.56447421692,Ctrl_9_155.6_206.9,155.6,206.9,324.1666666666667,431.0416666666667,377,BC,68,FALSE
Col,9,28300.56447421692,Ctrl_9_295.7_277.2,295.7,277.2,616.0416666666666,577.5,0.6666666666666666,BC,103,FALSE
Col,9,28300.56447421692,Ctrl_9_268.6_163.9,268.6,163.9,559.5833333333334,341.4583333333333,0,BC,107,FALSE
Col,9,28300.56447421692,Ctrl_9_80.1_299.9,80.1,299.9,166.875,624.7916666666666,377,BC,68,FALSE
Col,9,28300.56447421692,Ctrl_9_187.9_120.3,187.9,120.3,391.4583333333333,250.625,0,BC,107,FALSE
Col,9,28300.56447421692,Ctrl_9_148.3_103.6,148.3,103.6,308.9583333333333,215.83333333333334,0,BC,107,FALSE
Col,9,28300.56447421692,Ctrl_9_64.6_274.4,64.6,274.4,134.58333333333334,571.6666666666666,1.8333333333333333,BC,98,FALSE
Col,9,28300.56447421692,Ctrl_9_209.9_81.2,209.9,81.2,437.2916666666667,169.16666666666666,0,BC,107,FALSE
Col,9,28300.56447421692,Ctrl_9_181.1_174.6,181.1,174.6,377.2916666666667,363.75,0,BC,107,FALSE
Col,9,28300.56447421692,Ctrl_9_239.8_13.3,239.8,13.3,499.5833333333333,27.708333333333332,0,BC,107,FALSE
Col,9,28300.56447421692,Ctrl_9_159.4_259.3,159.4,259.3,332.0833333333333,540.2083333333334,0,BC,107,FALSE
Col,9,28300.56447421692,Ctrl_9_159.5_176.9,159.5,176.9,332.2916666666667,368.5416666666667,0,BC,107,FALSE
Col,9,28300.56447421692,Ctrl_9_259.3_224.3,259.3,224.3,540.2083333333334,467.2916666666667,0,BC,107,FALSE
Col,9,28300.56447421692,Ctrl_9_268.9_185.9,268.9,185.9,560.2083333333334,387.2916666666667,0,BC,107,FALSE
Siz,0,6,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,6,ClickHighDeg,1,TRUE
Siz,0,6,Ctrl_0_318.2_122.8,318.2,122.8,662.9166666666666,255.83333333333334,2,ClickHighDeg,4,FALSE
Siz,0,6,Ctrl_0_133.4_210,133.4,210,277.9166666666667,437.5,5,ClickHighDeg,2,FALSE
Siz,0,6,Ctrl_0_188.9_226.1,188.9,226.1,393.5416666666667,471.0416666666667,4,ClickHighDeg,3,FALSE
Siz,0,6,Ctrl_0_180.6_279.3,180.6,279.3,376.25,581.875,4,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_144.1_289.4,144.1,289.4,300.2083333333333,602.9166666666666,26,ClickHighDeg,2,FALSE
Siz,1,29,Ctrl_1_184.1_176.3,184.1,176.3,383.5416666666667,367.2916666666667,29,ClickHighDeg,1,TRUE
Siz,1,29,Ctrl_1_209_276.4,209,276.4,435.4166666666667,575.8333333333334,26,ClickHighDeg,2,FALSE
Siz,1,29,Ctrl_1_174.7_237.5,174.7,237.5,363.9583333333333,494.7916666666667,26,ClickHighDeg,2,FALSE
Siz,1,29,Ctrl_1_232.9_208.5,232.9,208.5,485.2083333333333,434.375,25,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_163.3_277.5,163.3,277.5,340.2083333333333,578.125,25,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_218.8_189.3,218.8,189.3,455.8333333333333,394.375,25,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_238.6_293.1,238.6,293.1,497.0833333333333,610.625,25,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_247.4_260.9,247.4,260.9,515.4166666666666,543.5416666666666,25,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_163.8_308.1,163.8,308.1,341.25,641.875,26,ClickHighDeg,2,FALSE
Siz,1,29,Ctrl_1_173.2_202.2,173.2,202.2,360.8333333333333,421.25,26,ClickHighDeg,2,FALSE
Siz,1,29,Ctrl_1_194.5_324.7,194.5,324.7,405.2083333333333,676.4583333333334,25,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_152.9_210,152.9,210,318.5416666666667,437.5,26,ClickHighDeg,2,FALSE
Siz,1,29,Ctrl_1_266.6_245.3,266.6,245.3,555.4166666666666,511.0416666666667,25,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_274.9_268.7,274.9,268.7,572.7083333333334,559.7916666666666,25,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_217.8_316.9,217.8,316.9,453.75,660.2083333333334,25,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_189.8_262.4,189.8,262.4,395.4166666666667,546.6666666666666,25,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_148.3_237.5,148.3,237.5,308.9583333333333,494.7916666666667,25,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_141.5_259.8,141.5,259.8,294.7916666666667,541.25,26,ClickHighDeg,2,FALSE
Siz,1,29,Ctrl_1_191.9_301.9,191.9,301.9,399.7916666666667,628.9583333333334,25,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_271.3_226.1,271.3,226.1,565.2083333333334,471.0416666666667,25,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_261.4_289.9,261.4,289.9,544.5833333333334,603.9583333333334,25,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_195.5_206.4,195.5,206.4,407.2916666666667,430,25,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_226.6_233.9,226.6,233.9,472.0833333333333,487.2916666666667,25,ClickHighDeg,3,FALSE
Siz,1,29,Ctrl_1_150.4_26.8,150.4,26.8,313.3333333333333,55.833333333333336,2,ClickHighDeg,5,FALSE
Siz,1,29,Ctrl_1_254.7_208,254.7,208,530.625,433.3333333333333,25,ClickHighDeg,3,FALSE
Siz,3,10,Ctrl_3_270.6_136.4,270.6,136.4,563.75,284.1666666666667,8,ClickHighDeg,3,FALSE
Siz,3,10,Ctrl_3_39.3_211,39.3,211,81.875,439.5833333333333,4,ClickHighDeg,7,FALSE
Siz,3,10,Ctrl_3_315.2_261.3,315.2,261.3,656.6666666666666,544.375,3,ClickHighDeg,8,FALSE
Siz,3,10,Ctrl_3_178.6_129.1,178.6,129.1,372.0833333333333,268.9583333333333,4,ClickHighDeg,7,FALSE
Siz,3,10,Ctrl_3_247.8_201.3,247.8,201.3,516.25,419.375,4,ClickHighDeg,7,FALSE
Siz,3,10,Ctrl_3_164.9_121.3,164.9,121.3,343.5416666666667,252.70833333333334,4,ClickHighDeg,7,FALSE
Siz,3,10,Ctrl_3_140.8_141.5,140.8,141.5,293.3333333333333,294.7916666666667,6,ClickHighDeg,5,FALSE
Siz,3,10,Ctrl_3_242.7_245.1,242.7,245.1,505.625,510.625,4,ClickHighDeg,7,FALSE
Siz,3,10,Ctrl_3_293.6_78.7,293.6,78.7,611.6666666666666,163.95833333333334,4,ClickHighDeg,7,FALSE
Siz,3,10,Ctrl_3_133.6_86.6,133.6,86.6,278.3333333333333,180.41666666666666,4,ClickHighDeg,7,FALSE
Siz,3,10,Ctrl_3_242.4_216.9,242.4,216.9,505,451.875,8,ClickHighDeg,3,FALSE
Siz,3,10,Ctrl_3_225.3_237.8,225.3,237.8,469.375,495.4166666666667,4,ClickHighDeg,7,FALSE
Siz,3,10,Ctrl_3_173.4_161.6,173.4,161.6,361.25,336.6666666666667,5,ClickHighDeg,6,FALSE
Siz,3,10,Ctrl_3_269.9_211,269.9,211,562.2916666666666,439.5833333333333,9,ClickHighDeg,2,FALSE
Siz,3,10,Ctrl_3_278.8_236.3,278.8,236.3,580.8333333333334,492.2916666666667,3,ClickHighDeg,8,FALSE
Siz,3,10,Ctrl_3_61.4_196.9,61.4,196.9,127.91666666666667,410.2083333333333,6,ClickHighDeg,5,FALSE
Siz,3,10,Ctrl_3_286.2_228.4,286.2,228.4,596.25,475.8333333333333,3,ClickHighDeg,8,FALSE
Siz,3,10,Ctrl_3_284.7_98.3,284.7,98.3,593.125,204.79166666666666,8,ClickHighDeg,3,FALSE
Siz,3,10,Ctrl_3_161.5_142.1,161.5,142.1,336.4583333333333,296.0416666666667,10,ClickHighDeg,1,TRUE
